EDC Account,EDC Account,AE,AE,VMEU,VMEU,AEPAPT,AEPAPT,AEPIMP,AEPIMP,AEPKPT,AEPKPT,AEPOPT,AEPOPT,AETSAP,AETSAP,BC,BC,COMED,COMED,DAYEDC,DAYEDC,DOMEDC,DOMEDC,DPL,DPL,EASTON,EASTON,DLCO,DLCO,JCBGS,JCBGS,MetEd,MetEd,PE,PE,PaElec,PaElec,PEPCO,PEPCO,SMECO,SMECO,PPL,PPL,UGI-UI,UGI-UI,PSEG,PSEG,RECO,RECO,OEEDC,OEEDC,PAPWR,PAPWR,DEOEDC,DEOEDC,EKPC,EKPC
Zone,Zone,AECO,AECO,AECO,AECO,AEP,AEP,AEP,AEP,AEP,AEP,AEP,AEP,APS,APS,BGE,BGE,COMED,COMED,DAY,DAY,DOM,DOM,DPL,DPL,DPL,DPL,DUQ,DUQ,JCPL,JCPL,METED,METED,PECO,PECO,PENELEC,PENELEC,PEPCO,PEPCO,PEPCO,PEPCO,PPL,PPL,PPL,PPL,PSEG,PSEG,RECO,RECO,ATSI,ATSI,ATSI,ATSI,DEOK,DEOK,EKPC,EKPC
NERC Region,NERC Region,RFC,RFC,RFC,RFC,RFC,RFC,RFC,RFC,RFC,RFC,RFC,RFC,RFC,RFC,RFC,RFC,RFC,RFC,RFC,RFC,SERC,SERC,RFC,RFC,RFC,RFC,RFC,RFC,RFC,RFC,RFC,RFC,RFC,RFC,RFC,RFC,RFC,RFC,RFC,RFC,RFC,RFC,RFC,RFC,RFC,RFC,RFC,RFC,RFC,RFC,RFC,RFC,RFC,RFC,SERC,SERC
EPT Hour Ending,GMT Hour Ending,Load with Losses  (MWh),Load without Losses  (MWh),Load with Losses  (MWh),Load without Losses  (MWh),Load with Losses  (MWh),Load without Losses  (MWh),Load with Losses  (MWh),Load without Losses  (MWh),Load with Losses  (MWh),Load without Losses  (MWh),Load with Losses  (MWh),Load without Losses  (MWh),Load with Losses  (MWh),Load without Losses  (MWh),Load with Losses  (MWh),Load without Losses  (MWh),Load with Losses  (MWh),Load without Losses  (MWh),Load with Losses  (MWh),Load without Losses  (MWh),Load with Losses  (MWh),Load without Losses  (MWh),Load with Losses  (MWh),Load without Losses  (MWh),Load with Losses  (MWh),Load without Losses  (MWh),Load with Losses  (MWh),Load without Losses  (MWh),Load with Losses  (MWh),Load without Losses  (MWh),Load with Losses  (MWh),Load without Losses  (MWh),Load with Losses  (MWh),Load without Losses  (MWh),Load with Losses  (MWh),Load without Losses  (MWh),Load with Losses  (MWh),Load without Losses  (MWh),Load with Losses  (MWh),Load without Losses  (MWh),Load with Losses  (MWh),Load without Losses  (MWh),Load with Losses  (MWh),Load without Losses  (MWh),Load with Losses  (MWh),Load without Losses  (MWh),Load with Losses  (MWh),Load without Losses  (MWh),Load with Losses  (MWh),Load without Losses  (MWh),Load with Losses  (MWh),Load without Losses  (MWh),Load with Losses  (MWh),Load without Losses  (MWh),Load with Losses  (MWh),Load without Losses  (MWh)
02/15/2018 21,02/16/2018 02,1048.915000000,1031.074000000,77.532000000,76.197000000,4399.657000000,4311.057000000,3225.724000000,3161.724000000,633.970000000,624.470000000,6387.906000000,6256.306000000,5490.218000000,5406.318000000,3488.249000000,3429.867000000,11903.993000000,11629.793000000,2021.000000000,1967.700000000,10583.985000000,10442.285000000,1999.861000000,1954.754000000,28.900000000,28.300000000,1570.096000000,1558.496000000,2646.400000000,2610.930000000,1812.277000000,1768.865000000,4599.988000000,4538.131000000,2061.663000000,1998.930000000,2807.842000000,2766.757000000,372.444000000,367.173000000,4611.866000000,4527.927000000,132.364000000,126.950000000,5025.257000000,4965.464000000,168.373000000,166.611000000,7344.102000000,7222.202000000,581.750000000,571.750000000,2954.684000000,2920.084000000,1386.000000000,1351.000000000
02/15/2018 22,02/16/2018 03,995.456000000,977.477000000,74.313000000,72.902000000,4245.302000000,4163.602000000,3129.791000000,3070.291000000,620.548000000,611.748000000,6219.823000000,6097.223000000,5268.568000000,5189.168000000,3317.911000000,3258.451000000,11658.723000000,11378.123000000,1923.000000000,1873.300000000,10049.998000000,9930.498000000,1885.576000000,1842.884000000,26.720000000,26.100000000,1508.248000000,1497.048000000,2500.834000000,2462.687000000,1718.342000000,1675.224000000,4362.095000000,4298.956000000,1995.452000000,1928.257000000,2677.728000000,2635.928000000,346.997000000,341.746000000,4398.107000000,4311.472000000,125.811000000,120.377000000,4809.150000000,4744.638000000,159.427000000,157.517000000,7089.136000000,6975.636000000,555.696000000,546.596000000,2834.705000000,2802.205000000,1365.000000000,1332.700000000
02/15/2018 23,02/16/2018 04,922.538000000,906.508000000,69.864000000,68.609000000,4003.517000000,3932.417000000,2983.364000000,2931.264000000,590.519000000,582.919000000,5858.410000000,5752.510000000,5004.112000000,4931.012000000,3058.438000000,3002.936000000,11219.928000000,10927.828000000,1816.000000000,1774.700000000,9289.489000000,9186.589000000,1737.313000000,1700.809000000,24.394000000,23.900000000,1411.933000000,1401.333000000,2289.411000000,2255.420000000,1607.202000000,1566.332000000,4097.662000000,4039.903000000,1898.722000000,1832.735000000,2504.638000000,2468.037000000,308.947000000,304.492000000,4092.064000000,4011.149000000,115.484000000,110.466000000,4503.929000000,4445.542000000,145.169000000,143.516000000,6673.820000000,6572.120000000,550.216000000,541.616000000,2665.785000000,2637.885000000,1255.000000000,1227.900000000
02/15/2018 24,02/16/2018 05,848.081000000,834.002000000,65.870000000,64.798000000,3759.738000000,3693.138000000,2890.479000000,2840.979000000,557.378000000,550.278000000,5545.421000000,5445.021000000,4692.225000000,4626.025000000,2813.706000000,2769.038000000,10537.846000000,10234.946000000,1706.000000000,1669.100000000,8581.031000000,8467.731000000,1598.482000000,1567.625000000,22.058000000,21.600000000,1346.741000000,1336.941000000,2089.639000000,2061.561000000,1487.976000000,1451.011000000,3788.150000000,3738.098000000,1800.950000000,1737.241000000,2330.541000000,2298.136000000,272.339000000,268.687000000,3893.013000000,3819.409000000,102.640000000,100.204000000,4193.214000000,4144.058000000,131.738000000,130.294000000,6361.886000000,6271.886000000,521.815000000,514.315000000,2492.837000000,2469.537000000,1161.000000000,1136.600000000
02/16/2018 01,02/16/2018 06,801.596000000,789.225000000,62.098000000,61.097000000,3564.781000000,3501.481000000,2817.702000000,2768.802000000,527.235000000,520.435000000,5355.928000000,5257.428000000,4543.072000000,4478.872000000,2604.147000000,2566.349000000,9994.614000000,9693.914000000,1640.000000000,1604.900000000,8073.367000000,7957.467000000,1503.972000000,1476.971000000,20.532000000,20.200000000,1281.870000000,1272.470000000,1927.494000000,1903.661000000,1420.330000000,1386.468000000,3565.531000000,3520.031000000,1712.586000000,1644.639000000,2200.029000000,2170.138000000,247.056000000,243.762000000,3695.737000000,3625.597000000,96.279000000,94.458000000,3948.112000000,3905.944000000,121.529000000,120.345000000,6120.745000000,6037.645000000,504.434000000,497.534000000,2352.732000000,2331.632000000,1052.000000000,1030.000000000
02/16/2018 02,02/16/2018 07,771.466000000,759.739000000,59.897000000,59.014000000,3447.232000000,3386.332000000,2804.288000000,2756.488000000,503.123000000,496.623000000,5186.703000000,5091.703000000,4337.862000000,4272.362000000,2510.741000000,2475.605000000,9672.660000000,9401.660000000,1604.000000000,1570.000000000,7812.872000000,7688.072000000,1445.825000000,1420.491000000,19.827000000,19.500000000,1234.414000000,1225.314000000,1852.516000000,1829.684000000,1376.374000000,1342.783000000,3413.101000000,3371.102000000,1684.351000000,1612.493000000,2114.133000000,2085.330000000,233.629000000,230.537000000,3587.277000000,3516.966000000,92.109000000,90.321000000,3795.293000000,3753.353000000,116.277000000,115.134000000,5951.240000000,5872.140000000,489.524000000,482.924000000,2275.762000000,2255.362000000,1000.000000000,979.500000000
02/16/2018 03,02/16/2018 08,753.190000000,740.723000000,58.936000000,57.985000000,3361.718000000,3303.618000000,2787.432000000,2741.132000000,498.818000000,492.618000000,5129.322000000,5037.322000000,4317.788000000,4256.788000000,2460.846000000,2423.405000000,9477.999000000,9205.799000000,1558.000000000,1525.300000000,7606.714000000,7485.214000000,1416.892000000,1390.344000000,19.449000000,19.100000000,1209.207000000,1200.407000000,1813.730000000,1788.743000000,1356.320000000,1321.436000000,3338.306000000,3293.147000000,1647.323000000,1577.011000000,2054.182000000,2024.154000000,227.543000000,224.301000000,3505.552000000,3431.312000000,90.254000000,88.463000000,3721.366000000,3676.274000000,113.971000000,112.698000000,5919.041000000,5843.841000000,489.857000000,483.457000000,2239.756000000,2219.956000000,963.000000000,942.700000000
02/16/2018 04,02/16/2018 09,749.141000000,736.568000000,59.157000000,58.185000000,3390.616000000,3329.316000000,2834.848000000,2784.948000000,509.476000000,502.976000000,5037.426000000,4942.426000000,4286.073000000,4227.673000000,2465.375000000,2426.619000000,9367.275000000,9095.075000000,1567.000000000,1532.700000000,7591.080000000,7479.780000000,1418.216000000,1391.309000000,19.455000000,19.100000000,1208.649000000,1199.949000000,1815.697000000,1790.420000000,1357.108000000,1321.988000000,3326.185000000,3280.165000000,1658.080000000,1587.660000000,2024.366000000,1994.626000000,228.593000000,225.370000000,3530.464000000,3457.316000000,90.622000000,88.799000000,3700.131000000,3652.730000000,113.240000000,111.937000000,5907.265000000,5834.365000000,480.043000000,473.843000000,2234.766000000,2214.766000000,981.000000000,960.200000000
02/16/2018 05,02/16/2018 10,757.839000000,745.755000000,59.994000000,59.068000000,3480.553000000,3409.853000000,2873.881000000,2817.681000000,517.268000000,509.868000000,5199.564000000,5089.864000000,4399.868000000,4340.368000000,2544.251000000,2506.476000000,9359.985000000,9078.285000000,1602.000000000,1563.000000000,7715.429000000,7599.929000000,1447.288000000,1420.806000000,19.841000000,19.500000000,1219.635000000,1210.935000000,1850.288000000,1825.943000000,1402.106000000,1368.445000000,3380.087000000,3336.374000000,1707.850000000,1641.317000000,2083.342000000,2054.241000000,240.636000000,237.326000000,3627.485000000,3556.715000000,92.955000000,91.095000000,3758.189000000,3713.890000000,115.666000000,114.444000000,6067.781000000,5990.481000000,499.966000000,493.566000000,2267.737000000,2246.037000000,961.000000000,939.100000000
02/16/2018 06,02/16/2018 11,800.822000000,788.986000000,64.206000000,63.218000000,3655.657000000,3586.857000000,3039.399000000,2982.999000000,539.032000000,531.832000000,5459.973000000,5352.673000000,4642.676000000,4583.776000000,2739.371000000,2699.228000000,9641.423000000,9375.023000000,1696.000000000,1651.000000000,8360.404000000,8251.004000000,1554.279000000,1526.293000000,21.631000000,21.300000000,1293.597000000,1284.297000000,1975.028000000,1949.901000000,1507.355000000,1471.652000000,3616.310000000,3574.871000000,1803.857000000,1748.663000000,2282.331000000,2251.948000000,268.115000000,264.596000000,3871.319000000,3806.340000000,101.898000000,99.883000000,3947.805000000,3904.164000000,124.150000000,123.000000000,6439.727000000,6352.727000000,525.648000000,518.548000000,2425.710000000,2400.510000000,1058.000000000,1032.600000000
02/16/2018 07,02/16/2018 12,879.397000000,867.577000000,69.796000000,68.869000000,4034.752000000,3954.752000000,3280.456000000,3216.556000000,597.384000000,588.784000000,5948.988000000,5826.288000000,5185.286000000,5116.886000000,3098.461000000,3052.043000000,10323.467000000,10038.767000000,1902.000000000,1844.900000000,9427.547000000,9315.547000000,1749.132000000,1716.837000000,24.716000000,24.300000000,1398.042000000,1387.942000000,2185.742000000,2158.601000000,1684.158000000,1646.367000000,3995.890000000,3951.168000000,1963.148000000,1906.350000000,2595.652000000,2562.990000000,311.420000000,307.561000000,4364.694000000,4297.844000000,117.015000000,113.567000000,4336.579000000,4292.560000000,138.782000000,137.732000000,7006.682000000,6898.982000000,564.234000000,555.334000000,2681.510000000,2651.110000000,1232.000000000,1198.500000000
02/16/2018 08,02/16/2018 13,922.873000000,908.626000000,73.375000000,72.202000000,4231.779000000,4137.079000000,3451.961000000,3377.561000000,633.995000000,623.695000000,6299.448000000,6154.748000000,5408.302000000,5329.902000000,3263.913000000,3209.579000000,11334.215000000,11049.415000000,2063.000000000,1997.700000000,9917.306000000,9790.206000000,1834.376000000,1796.054000000,27.578000000,27.000000000,1492.229000000,1481.429000000,2351.786000000,2316.930000000,1765.352000000,1722.675000000,4266.615000000,4209.919000000,2109.430000000,2043.336000000,2802.687000000,2762.725000000,329.596000000,324.972000000,4639.779000000,4559.378000000,125.062000000,119.756000000,4630.366000000,4568.226000000,153.308000000,151.820000000,7473.183000000,7349.083000000,618.398000000,607.898000000,2896.182000000,2862.982000000,1291.000000000,1256.500000000
02/16/2018 09,02/16/2018 14,934.750000000,921.720000000,74.391000000,73.307000000,4246.555000000,4158.455000000,3486.234000000,3414.034000000,633.285000000,623.685000000,6454.047000000,6316.747000000,5497.960000000,5418.860000000,3302.226000000,3247.962000000,11787.621000000,11527.221000000,2109.000000000,2047.000000000,9895.492000000,9771.092000000,1842.384000000,1807.264000000,28.346000000,27.800000000,1548.211000000,1536.511000000,2398.783000000,2367.288000000,1795.360000000,1754.283000000,4397.385000000,4344.762000000,2130.628000000,2068.518000000,2889.877000000,2853.044000000,326.813000000,322.724000000,4675.893000000,4599.731000000,126.894000000,121.738000000,4770.244000000,4715.595000000,160.532000000,159.102000000,7625.415000000,7496.615000000,636.098000000,625.098000000,2950.215000000,2918.115000000,1285.000000000,1253.400000000
02/16/2018 10,02/16/2018 15,943.949000000,928.120000000,76.765000000,75.485000000,4315.869000000,4227.769000000,3522.733000000,3451.633000000,646.365000000,636.865000000,6586.605000000,6448.605000000,5601.230000000,5520.530000000,3330.413000000,3267.561000000,12005.241000000,11758.741000000,2150.000000000,2085.300000000,9889.891000000,9764.691000000,1862.123000000,1821.460000000,28.415000000,27.800000000,1582.213000000,1570.213000000,2420.734000000,2382.052000000,1801.654000000,1754.047000000,4431.804000000,4367.134000000,2150.648000000,2079.706000000,2887.105000000,2843.001000000,322.703000000,317.866000000,4684.072000000,4595.497000000,128.496000000,122.926000000,4853.303000000,4783.250000000,164.131000000,162.291000000,7807.249000000,7672.449000000,642.130000000,630.830000000,3013.250000000,2980.350000000,1294.000000000,1262.400000000
02/16/2018 11,02/16/2018 16,943.876000000,930.305000000,77.120000000,76.030000000,4334.620000000,4245.920000000,3519.991000000,3449.491000000,669.543000000,659.843000000,6722.727000000,6581.827000000,5652.318000000,5569.118000000,3323.604000000,3267.104000000,12135.307000000,11897.607000000,2198.000000000,2131.900000000,9826.296000000,9699.796000000,1865.210000000,1828.882000000,28.645000000,28.100000000,1613.203000000,1600.403000000,2421.627000000,2389.086000000,1802.495000000,1759.184000000,4463.287000000,4409.126000000,2186.871000000,2113.517000000,2922.647000000,2885.374000000,319.313000000,315.399000000,4665.645000000,4588.961000000,128.019000000,122.872000000,4850.367000000,4792.449000000,165.098000000,163.663000000,7964.035000000,7822.535000000,662.714000000,650.914000000,3071.495000000,3037.895000000,1285.000000000,1253.100000000
02/16/2018 12,02/16/2018 17,931.591000000,917.042000000,75.008000000,73.853000000,4350.742000000,4263.342000000,3419.055000000,3351.355000000,678.197000000,668.497000000,6753.590000000,6615.090000000,5689.349000000,5604.049000000,3316.432000000,3256.321000000,12101.204000000,11870.404000000,2201.000000000,2135.500000000,9760.960000000,9635.360000000,1852.000000000,1815.169000000,28.271000000,27.700000000,1619.712000000,1606.912000000,2427.977000000,2393.153000000,1804.955000000,1759.710000000,4442.514000000,4383.774000000,2243.745000000,2159.339000000,2893.483000000,2853.437000000,313.226000000,309.027000000,4647.362000000,4566.280000000,128.820000000,123.539000000,4832.715000000,4770.009000000,164.346000000,162.749000000,7954.547000000,7811.647000000,638.713000000,626.913000000,3094.148000000,3060.248000000,1342.000000000,1310.300000000
02/16/2018 13,02/16/2018 18,924.571000000,910.226000000,73.876000000,72.749000000,4350.635000000,4261.835000000,3435.119000000,3366.119000000,679.662000000,669.762000000,6816.658000000,6674.758000000,5718.516000000,5632.216000000,3274.764000000,3215.031000000,11884.445000000,11655.545000000,2215.000000000,2148.200000000,9762.411000000,9637.611000000,1831.933000000,1796.342000000,28.263000000,27.700000000,1625.249000000,1612.649000000,2403.234000000,2369.240000000,1792.600000000,1747.736000000,4413.196000000,4356.682000000,2236.461000000,2148.931000000,2932.004000000,2892.053000000,313.905000000,309.690000000,4653.082000000,4572.381000000,128.436000000,123.293000000,4804.826000000,4743.647000000,162.599000000,161.059000000,7922.639000000,7780.839000000,678.004000000,666.004000000,3136.032000000,3100.732000000,1361.000000000,1328.800000000
02/16/2018 14,02/16/2018 19,931.400000000,916.101000000,73.501000000,72.304000000,4355.298000000,4264.298000000,3562.724000000,3493.024000000,683.959000000,673.659000000,6787.484000000,6642.684000000,5738.498000000,5652.398000000,3289.988000000,3227.739000000,11718.813000000,11488.113000000,2203.000000000,2134.900000000,9774.816000000,9650.616000000,1828.495000000,1791.230000000,28.291000000,27.700000000,1649.709000000,1637.109000000,2423.465000000,2386.476000000,1800.032000000,1753.159000000,4422.108000000,4361.103000000,2241.783000000,2154.223000000,2869.857000000,2828.049000000,315.809000000,311.373000000,4668.972000000,4582.798000000,129.040000000,123.667000000,4844.859000000,4777.195000000,162.846000000,161.145000000,7931.216000000,7788.916000000,686.711000000,674.211000000,3148.161000000,3112.561000000,1378.000000000,1345.000000000
02/16/2018 15,02/16/2018 20,939.682000000,924.746000000,74.472000000,73.317000000,4378.628000000,4290.528000000,3475.943000000,3409.043000000,677.956000000,668.056000000,6730.732000000,6591.932000000,5722.920000000,5636.620000000,3268.813000000,3209.360000000,11620.897000000,11387.197000000,2177.000000000,2113.100000000,9769.310000000,9648.710000000,1831.381000000,1794.902000000,27.971000000,27.400000000,1633.813000000,1621.113000000,2461.264000000,2425.940000000,1777.220000000,1732.072000000,4410.098000000,4351.878000000,2216.760000000,2128.229000000,2910.493000000,2870.627000000,317.480000000,313.242000000,4644.193000000,4561.144000000,129.205000000,123.916000000,4888.447000000,4826.507000000,161.846000000,160.258000000,7836.867000000,7698.967000000,686.887000000,674.687000000,3118.969000000,3084.669000000,1381.000000000,1347.700000000
02/16/2018 16,02/16/2018 21,967.346000000,952.830000000,78.099000000,76.894000000,4368.242000000,4280.742000000,3428.399000000,3363.599000000,675.113000000,665.313000000,6672.134000000,6535.134000000,5723.225000000,5637.025000000,3278.445000000,3221.244000000,11473.935000000,11238.135000000,2137.000000000,2075.800000000,9945.369000000,9824.969000000,1842.674000000,1806.618000000,27.945000000,27.400000000,1625.312000000,1612.712000000,2476.154000000,2443.213000000,1759.806000000,1716.680000000,4425.851000000,4371.700000000,2185.142000000,2099.610000000,2887.115000000,2850.143000000,328.077000000,324.076000000,4641.039000000,4562.072000000,128.992000000,123.923000000,4890.247000000,4835.187000000,162.391000000,160.949000000,7779.828000000,7643.628000000,682.457000000,670.657000000,3094.739000000,3060.939000000,1435.000000000,1401.400000000
02/16/2018 17,02/16/2018 22,987.818000000,972.236000000,77.322000000,76.077000000,4421.798000000,4333.098000000,3370.783000000,3305.483000000,681.757000000,671.557000000,6721.910000000,6583.610000000,5810.361000000,5723.361000000,3374.232000000,3313.522000000,11329.325000000,11106.525000000,2154.000000000,2091.800000000,10058.547000000,9936.447000000,1894.390000000,1855.093000000,28.263000000,27.700000000,1622.299000000,1609.999000000,2535.312000000,2501.528000000,1791.412000000,1748.507000000,4478.346000000,4421.485000000,2222.589000000,2137.504000000,2914.068000000,2875.105000000,343.103000000,338.629000000,4723.648000000,4640.776000000,133.338000000,128.071000000,4948.430000000,4892.765000000,165.288000000,163.737000000,7855.679000000,7719.679000000,668.819000000,657.019000000,3110.435000000,3076.435000000,1504.000000000,1468.200000000
02/16/2018 18,02/16/2018 23,1047.770000000,1031.965000000,79.641000000,78.453000000,4443.647000000,4349.947000000,3342.819000000,3274.819000000,697.082000000,686.182000000,6818.236000000,6671.836000000,5992.074000000,5903.874000000,3543.224000000,3482.759000000,11430.300000000,11201.000000000,2162.000000000,2099.200000000,10493.459000000,10359.959000000,1995.095000000,1953.274000000,29.042000000,28.400000000,1628.455000000,1616.155000000,2711.443000000,2679.031000000,1853.933000000,1812.200000000,4652.053000000,4595.085000000,2247.311000000,2170.461000000,3005.578000000,2967.233000000,366.537000000,362.051000000,4880.136000000,4800.257000000,138.935000000,133.358000000,5107.532000000,5056.945000000,171.720000000,170.283000000,7878.913000000,7741.213000000,675.592000000,663.792000000,3153.640000000,3119.240000000,1545.000000000,1505.500000000
02/16/2018 19,02/17/2018 00,1083.143000000,1065.654000000,79.805000000,78.442000000,4587.206000000,4488.306000000,3428.411000000,3357.511000000,720.532000000,709.032000000,7052.094000000,6897.794000000,6183.663000000,6092.663000000,3637.894000000,3572.270000000,11974.513000000,11743.313000000,2229.000000000,2163.700000000,10738.616000000,10594.916000000,2053.271000000,2007.549000000,29.974000000,29.300000000,1676.486000000,1663.486000000,2759.491000000,2724.168000000,1906.261000000,1860.792000000,4732.196000000,4671.118000000,2264.469000000,2189.120000000,3004.426000000,2962.381000000,383.759000000,378.531000000,4972.853000000,4887.278000000,144.502000000,138.663000000,5192.181000000,5136.532000000,175.438000000,173.819000000,8061.772000000,7916.172000000,693.090000000,680.490000000,3247.619000000,3211.519000000,1649.000000000,1604.900000000
02/16/2018 20,02/17/2018 01,1068.514000000,1052.017000000,78.129000000,76.927000000,4566.277000000,4468.477000000,3505.511000000,3433.511000000,728.904000000,717.304000000,6995.218000000,6842.818000000,6157.983000000,6067.483000000,3632.150000000,3568.763000000,12368.220000000,12134.220000000,2213.000000000,2147.600000000,10588.750000000,10450.350000000,2036.050000000,1992.375000000,29.552000000,28.900000000,1653.349000000,1640.349000000,2737.471000000,2704.887000000,1892.561000000,1848.124000000,4648.678000000,4591.661000000,2255.575000000,2180.570000000,2934.881000000,2896.881000000,387.579000000,382.685000000,4929.722000000,4846.759000000,143.816000000,138.076000000,5132.668000000,5080.961000000,171.583000000,170.100000000,8004.589000000,7860.589000000,686.296000000,673.896000000,3236.613000000,3200.413000000,1603.000000000,1558.200000000
02/16/2018 21,02/17/2018 02,1050.821000000,1034.529000000,76.347000000,75.141000000,4548.521000000,4453.121000000,3467.021000000,3396.721000000,723.443000000,712.043000000,6971.795000000,6823.995000000,6134.518000000,6045.318000000,3583.110000000,3520.144000000,12286.927000000,12046.627000000,2171.000000000,2107.200000000,10414.029000000,10279.529000000,2013.925000000,1970.709000000,29.356000000,28.700000000,1637.410000000,1624.710000000,2685.287000000,2653.398000000,1873.414000000,1829.345000000,4564.544000000,4508.655000000,2227.939000000,2154.284000000,2852.893000000,2815.512000000,388.255000000,383.389000000,4850.171000000,4768.663000000,142.052000000,136.496000000,5049.771000000,4999.501000000,167.812000000,166.419000000,7846.515000000,7708.315000000,687.299000000,675.199000000,3200.591000000,3165.191000000,1575.000000000,1530.500000000
02/16/2018 22,02/17/2018 03,1021.480000000,1005.935000000,72.868000000,71.687000000,4516.938000000,4421.738000000,3415.116000000,3346.816000000,717.712000000,706.312000000,6775.548000000,6629.648000000,6049.344000000,5960.644000000,3508.489000000,3446.631000000,12095.289000000,11847.989000000,2120.000000000,2057.100000000,10161.157000000,10038.357000000,1966.909000000,1925.317000000,28.650000000,28.100000000,1583.648000000,1571.648000000,2589.812000000,2558.061000000,1820.570000000,1777.044000000,4430.771000000,4376.887000000,2148.352000000,2077.311000000,2794.054000000,2757.534000000,383.517000000,378.710000000,4728.891000000,4649.547000000,137.409000000,132.190000000,4902.205000000,4850.254000000,161.974000000,160.626000000,7653.006000000,7520.906000000,661.851000000,650.451000000,3118.607000000,3083.907000000,1593.000000000,1549.600000000
02/16/2018 23,02/17/2018 04,970.921000000,956.219000000,68.991000000,67.921000000,4450.671000000,4356.671000000,3300.758000000,3234.558000000,706.509000000,695.409000000,6546.951000000,6405.551000000,5818.360000000,5735.260000000,3375.072000000,3317.790000000,11829.048000000,11578.548000000,2015.000000000,1955.300000000,9797.719000000,9685.619000000,1909.681000000,1870.450000000,27.950000000,27.400000000,1526.422000000,1515.122000000,2459.463000000,2429.386000000,1740.135000000,1699.312000000,4230.370000000,4179.805000000,2043.420000000,1975.472000000,2696.334000000,2661.488000000,372.437000000,367.742000000,4541.043000000,4463.314000000,130.470000000,125.571000000,4680.416000000,4630.040000000,150.869000000,149.561000000,7290.712000000,7171.112000000,635.612000000,625.212000000,2998.599000000,2965.099000000,1592.000000000,1551.700000000
02/16/2018 24,02/17/2018 05,918.488000000,904.530000000,65.913000000,64.929000000,4263.539000000,4177.739000000,3124.975000000,3064.975000000,685.014000000,674.814000000,6233.157000000,6106.657000000,5646.088000000,5568.288000000,3240.239000000,3186.138000000,11281.682000000,11034.682000000,1908.000000000,1854.900000000,9411.376000000,9303.676000000,1818.322000000,1781.315000000,26.756000000,26.200000000,1438.107000000,1427.607000000,2317.374000000,2288.456000000,1646.896000000,1607.989000000,4001.213000000,3951.773000000,1933.473000000,1870.295000000,2571.714000000,2537.513000000,356.689000000,352.108000000,4416.063000000,4339.103000000,119.981000000,117.681000000,4456.296000000,4409.702000000,139.163000000,137.951000000,6894.659000000,6786.359000000,618.524000000,609.024000000,2866.595000000,2835.895000000,1520.000000000,1482.700000000
02/17/2018 01,02/17/2018 06,877.304000000,865.047000000,62.894000000,61.989000000,4141.154000000,4063.254000000,2978.747000000,2923.647000000,662.767000000,653.467000000,6024.409000000,5908.309000000,5442.423000000,5363.123000000,3126.452000000,3074.582000000,10823.226000000,10574.126000000,1838.000000000,1790.400000000,9220.462000000,9104.462000000,1773.365000000,1739.861000000,25.926000000,25.400000000,1393.062000000,1382.762000000,2200.457000000,2176.380000000,1583.115000000,1545.334000000,3823.503000000,3781.051000000,1865.223000000,1802.973000000,2514.148000000,2484.049000000,349.491000000,345.495000000,4308.536000000,4238.831000000,114.913000000,112.855000000,4259.036000000,4218.571000000,130.333000000,129.301000000,6626.129000000,6529.629000000,586.878000000,578.278000000,2749.597000000,2721.197000000,1509.000000000,1473.500000000
02/17/2018 02,02/17/2018 07,852.077000000,838.990000000,61.238000000,60.258000000,4103.388000000,4026.688000000,2960.483000000,2905.983000000,652.736000000,643.736000000,5842.273000000,5730.373000000,5351.945000000,5271.045000000,3088.360000000,3034.597000000,10421.426000000,10166.826000000,1785.000000000,1739.300000000,9167.919000000,9045.419000000,1761.670000000,1725.839000000,26.062000000,25.500000000,1338.382000000,1328.582000000,2134.051000000,2107.109000000,1560.643000000,1520.659000000,3745.815000000,3698.573000000,1838.019000000,1768.514000000,2426.156000000,2393.502000000,349.960000000,345.489000000,4227.701000000,4156.769000000,112.519000000,110.321000000,4149.954000000,4105.704000000,125.395000000,124.217000000,6421.520000000,6332.920000000,585.437000000,577.537000000,2684.585000000,2656.985000000,1436.000000000,1400.800000000
02/17/2018 03,02/17/2018 08,842.540000000,831.800000000,60.628000000,59.809000000,4120.020000000,4044.920000000,2967.919000000,2914.619000000,640.921000000,632.221000000,5787.381000000,5677.981000000,5405.499000000,5322.999000000,3065.452000000,3019.190000000,10279.715000000,10026.715000000,1757.000000000,1714.600000000,9274.019000000,9144.819000000,1769.602000000,1737.316000000,26.295000000,25.800000000,1326.067000000,1316.167000000,2115.125000000,2094.592000000,1551.638000000,1515.539000000,3705.529000000,3667.757000000,1807.046000000,1742.725000000,2428.022000000,2402.160000000,356.030000000,352.345000000,4214.360000000,4152.152000000,111.638000000,109.735000000,4074.776000000,4044.871000000,123.617000000,122.771000000,6352.942000000,6263.242000000,580.590000000,572.490000000,2648.585000000,2622.285000000,1473.000000000,1438.700000000
