LSE InSchedule and NSPL Activity Summary
Customer Account:,Tidal Energy Marketing Inc.,Report Creation Timestamp (EPT):,03/26/2018 11:59:37 AM
Start Month:,"February, 2018",End Month:,"February, 2018"
4000.01,4000.02,4000.03,3002.01,3002.02,4000.07
Customer ID,Customer Code,Month,InSchedule Load In Multiple Zones (Y/N),NSPL In Multiple Zones (Y/N),Version
37339,LEPSEG,"February, 2018",N,N,20180201.000
26719,LESATS,"February, 2018",N,,20180201.000
20754,LESBRD,"February, 2018",N,N,20180201.000
20753,LESBUT,"February, 2018",N,N,20180201.000
20752,LESCLY,"February, 2018",N,N,20180201.000
26720,LESDAT,"February, 2018",N,,20180201.000
20755,LESLEM,"February, 2018",N,N,20180201.000
23618,LESLIM,"February, 2018",N,N,20180201.000
27421,LESOED,"February, 2018",,N,20180201.000
16241,LESPL,"February, 2018",N,N,20180201.000
26721,LESPPL,"February, 2018",N,N,20180201.000
27422,LESTE,"February, 2018",,N,20180201.000
35833,LESTE2,"February, 2018",,N,20180201.000
36704,LEUGI,"February, 2018",N,N,20180201.000
36491,LEWPEN,"February, 2018",N,N,20180201.000
24578,LINAEP,"February, 2018",N,N,20180201.000
35343,LINATE,"February, 2018",N,,20180201.000
33288,LINCED,"February, 2018",N,N,20180201.000
31193,LOLAEP,"February, 2018",N,N,20180201.000
26345,LOLAKE,"February, 2018",N,N,20180201.000
30567,LOLMED,"February, 2018",N,N,20180201.000
30573,LOLOE1,"February, 2018",N,N,20180201.000
24286,LPAEP,"February, 2018",N,N,20180201.000
24812,LPAPPA,"February, 2018",N,N,20180201.000
24813,LPCEI,"February, 2018",,N,20180201.000
24360,LPDAY,"February, 2018",N,N,20180201.000
11975,LPDC,"February, 2018",N,N,20180201.000
24361,LPDUK,"February, 2018",N,N,20180201.000
12007,LPE,"February, 2018",N,N,20180201.000
24285,LPFE,"February, 2018",N,,20180201.000
11977,LPH,"February, 2018",Y,Y,20180201.000
20880,LPHPPC,"February, 2018",N,N,20180201.000
11628,LPMD,"February, 2018",Y,Y,20180201.000
24814,LPOE,"February, 2018",,N,20180201.000
24815,LPTE,"February, 2018",,N,20180201.000
4962,LTRKN,"February, 2018",N,N,20180201.000
33224,LYKAEP,"February, 2018",N,N,20180201.000
35745,LYKCEI,"February, 2018",,N,20180201.000
33225,LYKDAY,"February, 2018",N,N,20180201.000
32066,LYKDEO,"February, 2018",N,N,20180201.000
33126,LYKDUK,"February, 2018",N,N,20180201.000
35742,LYKFE,"February, 2018",N,,20180201.000
35743,LYKOE,"February, 2018",,N,20180201.000
35744,LYKTE,"February, 2018",,N,20180201.000
33121,MANSFD,"February, 2018",N,N,20180201.000
41159,MCDUKE,"February, 2018",N,N,20180201.000
16950,MCPBMB,"February, 2018",N,N,20180201.000
23129,MCPCNB,"February, 2018",N,N,20180201.000
27071,MCPESD,"February, 2018",N,N,20180201.000
22130,MCPESP,"February, 2018",Y,Y,20180201.000
30269,MCPETH,"February, 2018",Y,Y,20180201.000
26201,MCPFTR,"February, 2018",Y,Y,20180201.000
22728,MCPGAP,"February, 2018",Y,Y,20180201.000
23370,MCPMAR,"February, 2018",Y,Y,20180201.000
34703,MCPPDC,"February, 2018",N,N,20180201.000
26399,MCPPPW,"February, 2018",Y,Y,20180201.000
25707,MCPSPD,"February, 2018",N,N,20180201.000
33913,MCPSPL,"February, 2018",N,N,20180201.000
30752,MCPSPM,"February, 2018",N,N,20180201.000
25654,MCPSPN,"February, 2018",Y,Y,20180201.000
34726,MCPSPP,"February, 2018",N,N,20180201.000
33443,MCPSWP,"February, 2018",N,N,20180201.000
18350,MCPVRD,"February, 2018",Y,Y,20180201.000
22993,MCSQCE,"February, 2018",N,N,20180201.000
12588,MCSQU,"February, 2018",N,N,20180201.000
37344,MEDIAN,"February, 2018",N,N,20180201.000
34445,MEECEI,"February, 2018",,N,20180201.000
33846,MEEDOH,"February, 2018",N,N,20180201.000
16626,MEES,"February, 2018",Y,Y,20180201.000
33848,MEESFE,"February, 2018",N,,20180201.000
32288,MEGAEH,"February, 2018",N,N,20180201.000
34077,MESAEP,"February, 2018",N,N,20180201.000
34078,MESDAY,"February, 2018",N,N,20180201.000
34079,MESDEO,"February, 2018",N,N,20180201.000
35828,MESFEO,"February, 2018",N,,20180201.000
34074,MESICO,"February, 2018",,N,20180201.000
34075,MESOED,"February, 2018",,N,20180201.000
34076,MESTED,"February, 2018",,N,20180201.000
34080,MESWPP,"February, 2018",,N,20180201.000
33039,MIDAES,"February, 2018",Y,Y,20180201.000
42946,MINDAY,"February, 2018",N,,20180201.000
38466,MINFCE,"February, 2018",,N,20180201.000
38467,MINFOE,"February, 2018",,N,20180201.000
39223,MINTDK,"February, 2018",N,N,20180201.000
17537,MINTE,"February, 2018",Y,Y,20180201.000
38165,MINTOH,"February, 2018",Y,,20180201.000
39544,MP2ACE,"February, 2018",N,N,20180201.000
33248,MP2AOH,"February, 2018",N,N,20180201.000
38708,MP2APO,"February, 2018",N,N,20180201.000
36047,MP2CZ1,"February, 2018",N,N,20180201.000
36048,MP2CZ2,"February, 2018",N,N,20180201.000
39143,MP2DAY,"February, 2018",N,N,20180201.000
32474,MP2DEO,"February, 2018",N,N,20180201.000
36050,MP2DOM,"February, 2018",N,N,20180201.000
19861,MP2ENE,"February, 2018",Y,Y,20180201.000
36049,MP2FEO,"February, 2018",N,,20180201.000
39264,MP2JC,"February, 2018",N,N,20180201.000
31424,MP2NCE,"February, 2018",,N,20180201.000
31462,MP2NCZ,"February, 2018",N,N,20180201.000
32296,MP2NME,"February, 2018",N,N,20180201.000
31423,MP2NOE,"February, 2018",,N,20180201.000
32297,MP2NPN,"February, 2018",N,N,20180201.000
32298,MP2NPP,"February, 2018",N,N,20180201.000
31425,MP2NTE,"February, 2018",,N,20180201.000
32299,MP2NWP,"February, 2018",N,N,20180201.000
33231,MP2WEC,"February, 2018",N,N,20180201.000
27059,MPENJ,"February, 2018",Y,Y,20180201.000
44266,MQSMET,"February, 2018",N,N,20180201.000
44267,MQSPEN,"February, 2018",N,N,20180201.000
44268,MQSPPW,"February, 2018",N,N,20180201.000
44269,MQSWPP,"February, 2018",N,N,20180201.000
11264,MRTNSV,"February, 2018",N,N,20180201.000
27349,MSCBAR,"February, 2018",N,N,20180201.000
40270,MSCOM,"February, 2018",N,N,20180201.000
34448,MSCREC,"February, 2018",N,N,20180201.000
4967,MTALTO,"February, 2018",N,N,20180201.000
9,MetEd,"February, 2018",N,,20180201.000
24587,NAGPA,"February, 2018",N,N,20180201.000
32325,NAGPBG,"February, 2018",N,N,20180201.000
36148,NAGPD2,"February, 2018",N,N,20180201.000
33238,NAGPDK,"February, 2018",N,N,20180201.000
31163,NAGPJC,"February, 2018",N,N,20180201.000
32476,NAGPOH,"February, 2018",N,N,20180201.000
31678,NAGPP2,"February, 2018",N,N,20180201.000
33243,NAPAOH,"February, 2018",N,N,20180201.000
24577,NAPDAY,"February, 2018",N,N,20180201.000
24576,NAPDUK,"February, 2018",N,N,20180201.000
30688,NAPFEO,"February, 2018",N,,20180201.000
16731,NAPG,"February, 2018",Y,Y,20180201.000
30389,NAPGCE,"February, 2018",,N,20180201.000
41544,NAPGDA,"February, 2018",N,N,20180201.000
41545,NAPGDU,"February, 2018",N,,20180201.000
41464,NAPGMD,"February, 2018",N,N,20180201.000
30390,NAPGOE,"February, 2018",,N,20180201.000
30391,NAPGTE,"February, 2018",,N,20180201.000
34743,NATAEP,"February, 2018",N,N,20180201.000
35495,NATDAY,"February, 2018",N,N,20180201.000
21458,NATGA,"February, 2018",Y,Y,20180201.000
34523,NATLBG,"February, 2018",N,N,20180201.000
34524,NATLCE,"February, 2018",N,N,20180201.000
34526,NATLJC,"February, 2018",N,N,20180201.000
34527,NATPEP,"February, 2018",N,N,20180201.000
305,NCEMC,"February, 2018",N,N,20180201.000
33151,NEAAOP,"February, 2018",N,N,20180201.000
26711,NEASTS,"February, 2018",Y,Y,20180201.000
24726,NEEAP1,"February, 2018",N,N,20180201.000
24727,NEEAP2,"February, 2018",N,N,20180201.000
30512,NEEAP4,"February, 2018",N,N,20180201.000
24725,NEEBM1,"February, 2018",N,N,20180201.000
21781,NEEBM2,"February, 2018",N,N,20180201.000
34104,NEEDAY,"February, 2018",N,N,20180201.000
41668,NEEDEO,"February, 2018",N,N,20180201.000
29640,NEEDLM,"February, 2018",N,,20180201.000
29644,NEEDLR,"February, 2018",N,,20180201.000
30664,NEEDLS,"February, 2018",N,,20180201.000
19979,NEEDSH,"February, 2018",N,N,20180201.000
24728,NEEDSR,"February, 2018",N,N,20180201.000
30398,NEEDSS,"February, 2018",N,N,20180201.000
22831,NEEFRA,"February, 2018",N,N,20180201.000
25485,NEEFSA,"February, 2018",N,N,20180201.000
32791,NEEMEI,"February, 2018",N,N,20180201.000
33874,NEEOBE,"February, 2018",N,N,20180201.000
33497,NEEPNC,"February, 2018",N,N,20180201.000
25503,NEEPR1,"February, 2018",N,N,20180201.000
35765,NEEWEL,"February, 2018",N,N,20180201.000
35764,NEEWER,"February, 2018",N,N,20180201.000
23646,NEREMC,"February, 2018",N,N,20180201.000
32119,NESDAY,"February, 2018",N,N,20180201.000
23882,NESDEO,"February, 2018",N,N,20180201.000
754,NEV,"February, 2018",Y,Y,20180201.000
20434,NEV2,"February, 2018",Y,Y,20180201.000
23238,NEV3,"February, 2018",N,N,20180201.000
23239,NEV4,"February, 2018",N,N,20180201.000
26638,NEV6,"February, 2018",N,N,20180201.000
26716,NEV7,"February, 2018",N,N,20180201.000
34016,NEV8,"February, 2018",N,N,20180201.000
33215,NEVAEP,"February, 2018",N,N,20180201.000
24913,NEVAPA,"February, 2018",,N,20180201.000
35917,NEVCEP,"February, 2018",,N,20180201.000
30824,NEVDAY,"February, 2018",N,N,20180201.000
22995,NEVDEO,"February, 2018",N,N,20180201.000
29532,NEVDER,"February, 2018",N,N,20180201.000
37023,NEVEAS,"February, 2018",Y,Y,20180201.000
35836,NEVFE,"February, 2018",N,,20180201.000
35959,NEVFEP,"February, 2018",N,,20180201.000
20769,NEVIC,"February, 2018",,N,20180201.000
38744,NEVMPP,"February, 2018",N,N,20180201.000
20770,NEVOE,"February, 2018",,N,20180201.000
35916,NEVOEP,"February, 2018",,N,20180201.000
43686,NEVOOE,"February, 2018",,N,20180201.000
43688,NEVOPT,"February, 2018",N,,20180201.000
43693,NEVOTE,"February, 2018",,N,20180201.000
37424,NEVPEC,"February, 2018",N,N,20180201.000
37423,NEVPEM,"February, 2018",N,N,20180201.000
20772,NEVPP,"February, 2018",,N,20180201.000
20771,NEVTE,"February, 2018",,N,20180201.000
35960,NEVTEP,"February, 2018",,N,20180201.000
30195,NEVW,"February, 2018",Y,N,20180201.000
37425,NEVWES,"February, 2018",N,N,20180201.000
38745,NEVWPP,"February, 2018",N,N,20180201.000
34846,NITTPL,"February, 2018",N,N,20180201.000
34845,NITTPN,"February, 2018",N,N,20180201.000
34847,NITWPP,"February, 2018",N,N,20180201.000
27465,NORDEO,"February, 2018",N,N,20180201.000
25912,NPMPDC,"February, 2018",N,N,20180201.000
30634,NRGLCL,"February, 2018",N,N,20180201.000
30642,NRGLDY,"February, 2018",N,N,20180201.000
31161,NRGPME,"February, 2018",N,N,20180201.000
31162,NRGPPN,"February, 2018",N,N,20180201.000
10910,NVEC,"February, 2018",N,N,20180201.000
43384,NWVFCE,"February, 2018",N,N,20180201.000
43385,NWVFOE,"February, 2018",,N,20180201.000
43386,NWVFPN,"February, 2018",N,N,20180201.000
85,ODEC,"February, 2018",N,N,20180201.000
6462,ODECS,"February, 2018",N,N,20180201.000
5322,ODECW,"February, 2018",,N,20180201.000
22385,ODECW2,"February, 2018",N,N,20180201.000
17152,OEEDC,"February, 2018",N,,20180201.000
17172,OPOE,"February, 2018",N,N,20180201.000
33866,OPOECE,"February, 2018",N,N,20180201.000
33867,OPOEDQ,"February, 2018",N,N,20180201.000
33868,OPOEPE,"February, 2018",N,N,20180201.000
33870,OPOEPL,"February, 2018",N,N,20180201.000
33871,OPOEPS,"February, 2018",N,N,20180201.000
30513,OPOEWP,"February, 2018",N,N,20180201.000
33869,OPOPEP,"February, 2018",N,N,20180201.000
31797,OXFDES,"February, 2018",N,N,20180201.000
38864,PAGRNP,"February, 2018",N,N,20180201.000
33491,PALAOH,"February, 2018",N,N,20180201.000
37909,PALDAY,"February, 2018",N,N,20180201.000
22394,PALMDC,"February, 2018",N,N,20180201.000
36003,PALMDE,"February, 2018",N,N,20180201.000
24807,PALMIL,"February, 2018",N,N,20180201.000
16870,PALMMD,"February, 2018",Y,Y,20180201.000
12804,PALMNJ,"February, 2018",Y,Y,20180201.000
16869,PALMOH,"February, 2018",Y,N,20180201.000
12805,PALMPA,"February, 2018",Y,Y,20180201.000
36146,PALOCE,"February, 2018",,N,20180201.000
36144,PALOOE,"February, 2018",,N,20180201.000
36145,PALOTE,"February, 2018",,N,20180201.000
20230,PANAMR,"February, 2018",Y,Y,20180201.000
12026,PAPWR,"February, 2018",N,,20180201.000
26516,PARKP,"February, 2018",Y,Y,20180201.000
36486,PBFFTE,"February, 2018",N,N,20180201.000
22132,PBFNJ,"February, 2018",N,N,20180201.000
17546,PBFPM,"February, 2018",N,N,20180201.000
41666,PDAYDS,"February, 2018",N,N,20180201.000
3,PE,"February, 2018",N,,20180201.000
22395,PEMBTN,"February, 2018",N,N,20180201.000
35467,PENYPA,"February, 2018",N,,20180201.000
10,PEPCO,"February, 2018",N,,20180201.000
11064,PEPDCH,"February, 2018",N,N,20180201.000
29570,PEPDCN,"February, 2018",N,,20180201.000
11082,PEPDVP,"February, 2018",N,N,20180201.000
10775,PEPMDH,"February, 2018",N,N,20180201.000
29571,PEPMDN,"February, 2018",N,,20180201.000
16994,PERESH,"February, 2018",N,N,20180201.000
26495,PERIGE,"February, 2018",N,,20180201.000
31742,PINNAC,"February, 2018",N,N,20180201.000
16728,PLNYPA,"February, 2018",N,N,20180201.000
30753,PLYAEP,"February, 2018",N,N,20180201.000
30726,PLYDAY,"February, 2018",N,N,20180201.000
17961,PLYMRE,"February, 2018",Y,Y,20180201.000
41985,PLYWPP,"February, 2018",N,N,20180201.000
4,PPL,"February, 2018",N,,20180201.000
19972,PPLPPR,"February, 2018",N,N,20180201.000
33208,PPWAOH,"February, 2018",N,N,20180201.000
35223,PPWCEI,"February, 2018",,N,20180201.000
30817,PPWDAY,"February, 2018",N,N,20180201.000
26398,PPWDUK,"February, 2018",N,N,20180201.000
35838,PPWFEO,"February, 2018",N,,20180201.000
30196,PPWMED,"February, 2018",N,N,20180201.000
27417,PPWNJ,"February, 2018",Y,Y,20180201.000
27418,PPWNY,"February, 2018",Y,Y,20180201.000
35225,PPWOE,"February, 2018",,N,20180201.000
27419,PPWPA,"February, 2018",Y,Y,20180201.000
30197,PPWPEN,"February, 2018",N,N,20180201.000
30198,PPWPP,"February, 2018",N,N,20180201.000
35224,PPWTE,"February, 2018",,N,20180201.000
31054,PPWWPN,"February, 2018",N,N,20180201.000
12005,PRAIRE,"February, 2018",N,N,20180201.000
30723,PRECEI,"February, 2018",,N,20180201.000
30089,PREDUK,"February, 2018",N,N,20180201.000
30722,PREFEO,"February, 2018",N,,20180201.000
30725,PREOE,"February, 2018",,N,20180201.000
32726,PREPEN,"February, 2018",N,N,20180201.000
30724,PRETE,"February, 2018",,N,20180201.000
30975,PRKDOH,"February, 2018",N,N,20180201.000
30924,PRKMED,"February, 2018",N,N,20180201.000
43124,PRKPEN,"February, 2018",N,N,20180201.000
41043,PRTAWP,"February, 2018",N,N,20180201.000
37963,PRTDQR,"February, 2018",N,,20180201.000
37964,PRTDQS,"February, 2018",N,,20180201.000
20213,PRTDSR,"February, 2018",N,N,20180201.000
20215,PRTDSS,"February, 2018",N,N,20180201.000
41283,PRTFMR,"February, 2018",N,N,20180201.000
40284,PRTJCC,"February, 2018",N,N,20180201.000
38404,PRTMER,"February, 2018",N,N,20180201.000
11074,PRTPDC,"February, 2018",N,N,20180201.000
10745,PRTPMB,"February, 2018",N,N,20180201.000
36603,PRVFCE,"February, 2018",,N,20180201.000
37426,PRVFEC,"February, 2018",N,,20180201.000
36604,PRVFOE,"February, 2018",,N,20180201.000
36605,PRVFTE,"February, 2018",,N,20180201.000
2334,PSEG,"February, 2018",N,,20180201.000
37628,PSEGES,"February, 2018",N,N,20180201.000
2,PSERT,"February, 2018",Y,Y,20180201.000
31007,PUREUS,"February, 2018",Y,Y,20180201.000
8,PaElec,"February, 2018",N,,20180201.000
11265,RCHLDS,"February, 2018",N,N,20180201.000
16922,REALGY,"February, 2018",N,N,20180201.000
33244,RELAOH,"February, 2018",N,N,20180201.000
26046,RELDEO,"February, 2018",N,N,20180201.000
19849,RELENE,"February, 2018",Y,Y,20180201.000
26048,RELPP,"February, 2018",N,N,20180201.000
26049,RELTE,"February, 2018",N,N,20180201.000
33628,RELWPP,"February, 2018",N,N,20180201.000
22481,RENRES,"February, 2018",N,N,20180201.000
17114,RESCOM,"February, 2018",Y,N,20180201.000
34965,RESDOH,"February, 2018",N,N,20180201.000
32614,RESDTS,"February, 2018",Y,Y,20180201.000
32615,RESMET,"February, 2018",N,N,20180201.000
30153,RESPDU,"February, 2018",N,N,20180201.000
32617,RESPEN,"February, 2018",N,N,20180201.000
23130,RESPLD,"February, 2018",Y,Y,20180201.000
30082,RESPME,"February, 2018",N,N,20180201.000
32616,RESPNL,"February, 2018",N,N,20180201.000
30083,RESPPE,"February, 2018",N,N,20180201.000
30086,RESPPL,"February, 2018",N,N,20180201.000
30084,RESPPN,"February, 2018",N,N,20180201.000
30085,RESPPP,"February, 2018",N,N,20180201.000
30077,RESPWP,"February, 2018",N,N,20180201.000
32618,RESWPP,"February, 2018",N,N,20180201.000
37363,RLGDEO,"February, 2018",N,N,20180201.000
7682,ROCH,"February, 2018",N,N,20180201.000
37864,RPACOM,"February, 2018",N,N,20180201.000
27062,RPAE,"February, 2018",Y,Y,20180201.000
35763,RPGDEO,"February, 2018",N,N,20180201.000
32462,RRDSCO,"February, 2018",N,N,20180201.000
42423,RSHDAY,"February, 2018",N,N,20180201.000
32261,RSHDEO,"February, 2018",N,N,20180201.000
34233,RSHDUQ,"February, 2018",N,N,20180201.000
35490,RSHFEO,"February, 2018",N,,20180201.000
35491,RSHMCE,"February, 2018",,N,20180201.000
33553,RSHMET,"February, 2018",N,N,20180201.000
35493,RSHMOE,"February, 2018",,N,20180201.000
31246,RSHMOR,"February, 2018",Y,Y,20180201.000
35494,RSHMTE,"February, 2018",,N,20180201.000
33019,RSHWST,"February, 2018",N,N,20180201.000
33228,SELAOH,"February, 2018",N,N,20180201.000
518,SELLC,"February, 2018",Y,Y,20180201.000
7642,SEPA,"February, 2018",N,N,20180201.000
3301,SES,"February, 2018",N,N,20180201.000
33065,SESAEC,"February, 2018",N,N,20180201.000
33076,SESAEP,"February, 2018",N,N,20180201.000
26782,SESAIR,"February, 2018",N,N,20180201.000
33067,SESBGE,"February, 2018",N,N,20180201.000
22255,SESBMS,"February, 2018",N,N,20180201.000
31422,SESBPH,"February, 2018",N,,20180201.000
31795,SESBPT,"February, 2018",,N,20180201.000
29763,SESCLA,"February, 2018",N,N,20180201.000
30701,SESDAY,"February, 2018",N,N,20180201.000
22834,SESDEO,"February, 2018",N,N,20180201.000
37944,SESDOM,"February, 2018",N,N,20180201.000
33068,SESDPL,"February, 2018",N,N,20180201.000
33077,SESDUQ,"February, 2018",N,N,20180201.000
23883,SESEPM,"February, 2018",N,N,20180201.000
33137,SESFEO,"February, 2018",N,,20180201.000
20739,SESIC,"February, 2018",,N,20180201.000
33069,SESJCP,"February, 2018",N,N,20180201.000
31201,SESLEC,"February, 2018",N,N,20180201.000
26239,SESLEH,"February, 2018",N,N,20180201.000
26457,SESLHP,"February, 2018",N,,20180201.000
26766,SESLOE,"February, 2018",,N,20180201.000
26765,SESLTE,"February, 2018",,N,20180201.000
33070,SESMET,"February, 2018",N,N,20180201.000
20964,SESMRK,"February, 2018",N,N,20180201.000
20740,SESOE,"February, 2018",,N,20180201.000
24912,SESPAL,"February, 2018",N,N,20180201.000
33071,SESPEC,"February, 2018",N,N,20180201.000
33073,SESPEP,"February, 2018",N,N,20180201.000
33072,SESPNC,"February, 2018",N,N,20180201.000
33066,SESPOT,"February, 2018",N,N,20180201.000
20742,SESPPC,"February, 2018",N,N,20180201.000
33074,SESPPL,"February, 2018",N,N,20180201.000
26770,SESPRI,"February, 2018",N,N,20180201.000
33075,SESPSG,"February, 2018",N,N,20180201.000
33078,SESRCO,"February, 2018",N,N,20180201.000
20741,SESTE,"February, 2018",,N,20180201.000
35083,SFEAEP,"February, 2018",N,N,20180201.000
39932,SFECOE,"February, 2018",,N,20180201.000
36289,SFEDAY,"February, 2018",N,N,20180201.000
36288,SFEDEO,"February, 2018",N,N,20180201.000
29867,SFEEMD,"February, 2018",Y,Y,20180201.000
29868,SFEENJ,"February, 2018",Y,Y,20180201.000
42546,SFEFEO,"February, 2018",N,,20180201.000
30508,SFEMET,"February, 2018",N,N,20180201.000
40189,SFEOE,"February, 2018",,N,20180201.000
29869,SFEPEN,"February, 2018",Y,Y,20180201.000
30509,SFEPNL,"February, 2018",N,N,20180201.000
30511,SFEPPW,"February, 2018",N,N,20180201.000
35085,SFETOE,"February, 2018",,N,20180201.000
30510,SFEWPE,"February, 2018",N,N,20180201.000
36787,SHACEI,"February, 2018",,N,20180201.000
36784,SHAFE,"February, 2018",N,,20180201.000
36785,SHAOE,"February, 2018",,N,20180201.000
36786,SHATE,"February, 2018",,N,20180201.000
24060,SHEAAE,"February, 2018",N,N,20180201.000
27218,SHEAAP,"February, 2018",N,N,20180201.000
23755,SHEABG,"February, 2018",N,N,20180201.000
23756,SHEACE,"February, 2018",N,N,20180201.000
34447,SHEADK,"February, 2018",N,N,20180201.000
40565,SHEADP,"February, 2018",N,N,20180201.000
24061,SHEADU,"February, 2018",N,N,20180201.000
23757,SHEAJC,"February, 2018",N,N,20180201.000
33290,SHEAOH,"February, 2018",N,N,20180201.000
29531,SHEAPD,"February, 2018",N,N,20180201.000
23758,SHEAPE,"February, 2018",N,N,20180201.000
23760,SHEAPL,"February, 2018",N,N,20180201.000
30034,SHEAPO,"February, 2018",N,N,20180201.000
23759,SHEAPP,"February, 2018",N,N,20180201.000
23761,SHEAPS,"February, 2018",N,N,20180201.000
24062,SHEARE,"February, 2018",N,N,20180201.000
30731,SHECDK,"February, 2018",N,N,20180201.000
26835,SHECJC,"February, 2018",N,N,20180201.000
30734,SHECPE,"February, 2018",N,N,20180201.000
30733,SHECPL,"February, 2018",N,N,20180201.000
26836,SHECPS,"February, 2018",N,N,20180201.000
29915,SHEDDE,"February, 2018",N,N,20180201.000
31752,SHEDEL,"February, 2018",N,N,20180201.000
26044,SHEDEO,"February, 2018",N,N,20180201.000
29529,SHEDPL,"February, 2018",N,N,20180201.000
33291,SHEDUQ,"February, 2018",N,N,20180201.000
27215,SHEME,"February, 2018",N,N,20180201.000
37743,SHEPAE,"February, 2018",N,N,20180201.000
24429,SHEPAS,"February, 2018",N,N,20180201.000
24430,SHEPBG,"February, 2018",N,N,20180201.000
37648,SHEPCE,"February, 2018",,N,20180201.000
30212,SHEPDU,"February, 2018",N,N,20180201.000
32062,SHEPFE,"February, 2018",N,,20180201.000
30209,SHEPME,"February, 2018",N,N,20180201.000
27216,SHEPNL,"February, 2018",N,N,20180201.000
37646,SHEPOE,"February, 2018",,N,20180201.000
24431,SHEPPE,"February, 2018",N,N,20180201.000
24432,SHEPPL,"February, 2018",N,N,20180201.000
30210,SHEPPN,"February, 2018",N,N,20180201.000
30211,SHEPPP,"February, 2018",N,N,20180201.000
27217,SHEPPR,"February, 2018",N,N,20180201.000
30738,SHESAO,"February, 2018",N,N,20180201.000
40268,SHESBG,"February, 2018",N,N,20180201.000
34423,SHESCE,"February, 2018",N,N,20180201.000
40265,SHESDC,"February, 2018",N,,20180201.000
30739,SHESDK,"February, 2018",N,N,20180201.000
40267,SHESDM,"February, 2018",N,N,20180201.000
30740,SHESDY,"February, 2018",N,N,20180201.000
35785,SHESHD,"February, 2018",N,N,20180201.000
40263,SHESIC,"February, 2018",N,N,20180201.000
40266,SHESMD,"February, 2018",N,N,20180201.000
44265,SHESMP,"February, 2018",N,,20180201.000
32120,SHESPE,"February, 2018",N,N,20180201.000
32121,SHESPL,"February, 2018",N,N,20180201.000
42744,SHESPO,"February, 2018",N,N,20180201.000
31243,SHESPS,"February, 2018",N,N,20180201.000
31245,SHESUP,"February, 2018",Y,Y,20180201.000
40892,SHETDU,"February, 2018",N,N,20180201.000
36283,SHETME,"February, 2018",N,N,20180201.000
36287,SHETPE,"February, 2018",N,N,20180201.000
36285,SHETPL,"February, 2018",N,N,20180201.000
36284,SHETPP,"February, 2018",N,N,20180201.000
40893,SHETUG,"February, 2018",N,N,20180201.000
36286,SHETWP,"February, 2018",N,N,20180201.000
30148,SHEUGI,"February, 2018",N,N,20180201.000
33247,SHEVAO,"February, 2018",N,N,20180201.000
32432,SHEVAP,"February, 2018",N,N,20180201.000
26669,SHEVCE,"February, 2018",,N,20180201.000
30735,SHEVDY,"February, 2018",N,N,20180201.000
36023,SHEVFE,"February, 2018",N,,20180201.000
26670,SHEVOE,"February, 2018",,N,20180201.000
32433,SHEVPP,"February, 2018",N,N,20180201.000
23369,SHEVRD,"February, 2018",Y,Y,20180201.000
26671,SHEVTE,"February, 2018",,N,20180201.000
41445,SHPCAP,"February, 2018",N,N,20180201.000
33575,SHPDAY,"February, 2018",N,,20180201.000
33149,SHPDEO,"February, 2018",N,N,20180201.000
24920,SHPLYC,"February, 2018",Y,Y,20180201.000
42265,SHPPEN,"February, 2018",N,N,20180201.000
35906,SHSCEI,"February, 2018",,N,20180201.000
35903,SHSFE,"February, 2018",N,,20180201.000
35904,SHSOE,"February, 2018",,N,20180201.000
35905,SHSTE,"February, 2018",,N,20180201.000
42175,SHTPPL,"February, 2018",N,N,20180201.000
790,SJEC,"February, 2018",Y,Y,20180201.000
25386,SJECAF,"February, 2018",N,N,20180201.000
22392,SJECKP,"February, 2018",Y,Y,20180201.000
24506,SJECMC,"February, 2018",N,N,20180201.000
26668,SJECMT,"February, 2018",N,N,20180201.000
19584,SJECPA,"February, 2018",Y,Y,20180201.000
20204,SJECRH,"February, 2018",Y,Y,20180201.000
17538,SJEP,"February, 2018",N,N,20180201.000
38883,SJEPEN,"February, 2018",N,,20180201.000
40264,SJESAC,"February, 2018",N,N,20180201.000
86,SMECO,"February, 2018",N,N,20180201.000
30025,SMRACE,"February, 2018",N,N,20180201.000
30026,SMRAEP,"February, 2018",N,N,20180201.000
30236,SMRBGE,"February, 2018",N,N,20180201.000
30027,SMRDAY,"February, 2018",N,N,20180201.000
31884,SMRDEL,"February, 2018",N,N,20180201.000
26341,SMRDEO,"February, 2018",N,N,20180201.000
30585,SMRFEO,"February, 2018",N,,20180201.000
30028,SMRJC,"February, 2018",N,N,20180201.000
32078,SMRMET,"February, 2018",N,N,20180201.000
30586,SMRPEC,"February, 2018",N,N,20180201.000
31885,SMRPEP,"February, 2018",N,N,20180201.000
32081,SMRPMD,"February, 2018",N,N,20180201.000
32079,SMRPNL,"February, 2018",N,N,20180201.000
30587,SMRPPL,"February, 2018",N,N,20180201.000
32080,SMRPPW,"February, 2018",N,N,20180201.000
30029,SMRPS,"February, 2018",N,N,20180201.000
29574,SMRTCE,"February, 2018",,N,20180201.000
22393,SMRTE,"February, 2018",N,N,20180201.000
29573,SMRTOE,"February, 2018",,N,20180201.000
29572,SMRTTE,"February, 2018",,N,20180201.000
32082,SMRWPP,"February, 2018",N,N,20180201.000
42065,SOBDUK,"February, 2018",N,N,20180201.000
40024,SOBEC,"February, 2018",Y,Y,20180201.000
