Report Version Availability
Customer Account:,Tidal Energy Marketing Inc.,Report Creation Timestamp (EPT):,03/26/2018 12:00:07 PM
Start Date:,02/01/2018,End Date:,02/28/2018
4000.82,4001.01,4001.02,4000.07,4000.83,4000.84,4000.81
Report Name,Start Date,End Date,Version,Version Timestamp (EPT),Published Status,Report Version Comments
Reconciled Residual Metered Load Aggregate Definitions,02/19/2018,02/19/2018,20180201.000,03/06/2018 14:19:29,Available,
Reconciled Residual Metered Load Aggregate Definitions,02/20/2018,02/20/2018,20180201.000,03/06/2018 14:19:29,Available,
Reconciled Residual Metered Load Aggregate Definitions,02/21/2018,02/21/2018,20180201.000,03/06/2018 14:19:29,Available,
Reconciled Residual Metered Load Aggregate Definitions,02/22/2018,02/22/2018,20180201.000,03/06/2018 14:19:29,Available,
Reconciled Residual Metered Load Aggregate Definitions,02/23/2018,02/23/2018,20180201.000,03/06/2018 14:19:29,Available,
Reconciled Residual Metered Load Aggregate Definitions,02/23/2018,02/23/2018,20180301.001,03/15/2018 13:32:04,Available,
Reconciled Residual Metered Load Aggregate Definitions,02/24/2018,02/24/2018,20180201.000,03/06/2018 14:19:29,Available,
Reconciled Residual Metered Load Aggregate Definitions,02/25/2018,02/25/2018,20180201.000,03/06/2018 14:19:29,Available,
Reconciled Residual Metered Load Aggregate Definitions,02/26/2018,02/26/2018,20180201.000,03/06/2018 14:19:29,Available,
Reconciled Residual Metered Load Aggregate Definitions,02/27/2018,02/27/2018,20180201.000,03/06/2018 14:19:29,Available,
Reconciled Residual Metered Load Aggregate Definitions,02/28/2018,02/28/2018,20180201.000,03/06/2018 14:19:29,Available,
Regional Balancing Operating Reserve Charge Summary,02/01/2018,02/01/2018,20180201.000,03/06/2018 14:19:29,Available,
Regional Balancing Operating Reserve Charge Summary,02/02/2018,02/02/2018,20180201.000,03/06/2018 14:19:29,Available,
Regional Balancing Operating Reserve Charge Summary,02/03/2018,02/03/2018,20180201.000,03/06/2018 14:19:29,Available,
Regional Balancing Operating Reserve Charge Summary,02/04/2018,02/04/2018,20180201.000,03/06/2018 14:19:29,Available,
Regional Balancing Operating Reserve Charge Summary,02/05/2018,02/05/2018,20180201.000,03/06/2018 14:19:29,Available,
Regional Balancing Operating Reserve Charge Summary,02/06/2018,02/06/2018,20180201.000,03/06/2018 14:19:29,Available,
Regional Balancing Operating Reserve Charge Summary,02/07/2018,02/07/2018,20180201.000,03/06/2018 14:19:29,Available,
Regional Balancing Operating Reserve Charge Summary,02/08/2018,02/08/2018,20180201.000,03/06/2018 14:19:29,Available,
Regional Balancing Operating Reserve Charge Summary,02/09/2018,02/09/2018,20180201.000,03/06/2018 14:19:29,Available,
Regional Balancing Operating Reserve Charge Summary,02/10/2018,02/10/2018,20180201.000,03/06/2018 14:19:29,Available,
Regional Balancing Operating Reserve Charge Summary,02/11/2018,02/11/2018,20180201.000,03/06/2018 14:19:29,Available,
Regional Balancing Operating Reserve Charge Summary,02/12/2018,02/12/2018,20180201.000,03/06/2018 14:19:29,Available,
Regional Balancing Operating Reserve Charge Summary,02/13/2018,02/13/2018,20180201.000,03/06/2018 14:19:29,Available,
Regional Balancing Operating Reserve Charge Summary,02/14/2018,02/14/2018,20180201.000,03/06/2018 14:19:29,Available,
Regional Balancing Operating Reserve Charge Summary,02/15/2018,02/15/2018,20180201.000,03/06/2018 14:19:29,Available,
Regional Balancing Operating Reserve Charge Summary,02/16/2018,02/16/2018,20180201.000,03/06/2018 14:19:29,Available,
Regional Balancing Operating Reserve Charge Summary,02/17/2018,02/17/2018,20180201.000,03/06/2018 14:19:29,Available,
Regional Balancing Operating Reserve Charge Summary,02/18/2018,02/18/2018,20180201.000,03/06/2018 14:19:29,Available,
Regional Balancing Operating Reserve Charge Summary,02/19/2018,02/19/2018,20180201.000,03/06/2018 14:19:29,Available,
Regional Balancing Operating Reserve Charge Summary,02/20/2018,02/20/2018,20180201.000,03/06/2018 14:19:29,Available,
Regional Balancing Operating Reserve Charge Summary,02/21/2018,02/21/2018,20180201.000,03/06/2018 14:19:29,Available,
Regional Balancing Operating Reserve Charge Summary,02/22/2018,02/22/2018,20180201.000,03/06/2018 14:19:29,Available,
Regional Balancing Operating Reserve Charge Summary,02/23/2018,02/23/2018,20180201.000,03/06/2018 14:19:29,Available,
Regional Balancing Operating Reserve Charge Summary,02/23/2018,02/23/2018,20180301.001,03/15/2018 13:14:42,Available,
Regional Balancing Operating Reserve Charge Summary,02/24/2018,02/24/2018,20180201.000,03/06/2018 14:19:29,Available,
Regional Balancing Operating Reserve Charge Summary,02/25/2018,02/25/2018,20180201.000,03/06/2018 14:19:29,Available,
Regional Balancing Operating Reserve Charge Summary,02/26/2018,02/26/2018,20180201.000,03/06/2018 14:19:29,Available,
Regional Balancing Operating Reserve Charge Summary,02/27/2018,02/27/2018,20180201.000,03/06/2018 14:19:29,Available,
Regional Balancing Operating Reserve Charge Summary,02/28/2018,02/28/2018,20180201.000,03/06/2018 14:19:29,Available,
Regulation Credits,02/01/2018,02/01/2018,20180201.000,03/06/2018 14:19:29,Available,
Regulation Credits,02/02/2018,02/02/2018,20180201.000,03/06/2018 14:19:29,Available,
Regulation Credits,02/03/2018,02/03/2018,20180201.000,03/06/2018 14:19:29,Available,
Regulation Credits,02/04/2018,02/04/2018,20180201.000,03/06/2018 14:19:29,Available,
Regulation Credits,02/05/2018,02/05/2018,20180201.000,03/06/2018 14:19:29,Available,
Regulation Credits,02/06/2018,02/06/2018,20180201.000,03/06/2018 14:19:29,Available,
Regulation Credits,02/07/2018,02/07/2018,20180201.000,03/06/2018 14:19:29,Available,
Regulation Credits,02/08/2018,02/08/2018,20180201.000,03/06/2018 14:19:29,Available,
Regulation Credits,02/09/2018,02/09/2018,20180201.000,03/06/2018 14:19:29,Available,
Regulation Credits,02/10/2018,02/10/2018,20180201.000,03/06/2018 14:19:29,Available,
Regulation Credits,02/11/2018,02/11/2018,20180201.000,03/06/2018 14:19:29,Available,
Regulation Credits,02/12/2018,02/12/2018,20180201.000,03/06/2018 14:19:29,Available,
Regulation Credits,02/13/2018,02/13/2018,20180201.000,03/06/2018 14:19:29,Available,
Regulation Credits,02/14/2018,02/14/2018,20180201.000,03/06/2018 14:19:29,Available,
Regulation Credits,02/15/2018,02/15/2018,20180201.000,03/06/2018 14:19:29,Available,
Regulation Credits,02/16/2018,02/16/2018,20180201.000,03/06/2018 14:19:29,Available,
Regulation Credits,02/17/2018,02/17/2018,20180201.000,03/06/2018 14:19:29,Available,
Regulation Credits,02/18/2018,02/18/2018,20180201.000,03/06/2018 14:19:29,Available,
Regulation Credits,02/19/2018,02/19/2018,20180201.000,03/06/2018 14:19:29,Available,
Regulation Credits,02/20/2018,02/20/2018,20180201.000,03/06/2018 14:19:29,Available,
Regulation Credits,02/21/2018,02/21/2018,20180201.000,03/06/2018 14:19:29,Available,
Regulation Credits,02/22/2018,02/22/2018,20180201.000,03/06/2018 14:19:29,Available,
Regulation Credits,02/23/2018,02/23/2018,20180201.000,03/06/2018 14:19:29,Available,
Regulation Credits,02/23/2018,02/23/2018,20180301.001,03/15/2018 13:13:03,Available,
Regulation Credits,02/24/2018,02/24/2018,20180201.000,03/06/2018 14:19:29,Available,
Regulation Credits,02/25/2018,02/25/2018,20180201.000,03/06/2018 14:19:29,Available,
Regulation Credits,02/26/2018,02/26/2018,20180201.000,03/06/2018 14:19:29,Available,
Regulation Credits,02/27/2018,02/27/2018,20180201.000,03/06/2018 14:19:29,Available,
Regulation Credits,02/28/2018,02/28/2018,20180201.000,03/06/2018 14:19:29,Available,
Regulation Load Reconciliation Charge Summary,02/01/2018,02/28/2018,20180201.000,03/06/2018 14:19:29,Available,
Regulation Summary,02/01/2018,02/01/2018,20180201.000,03/06/2018 14:19:29,Available,
Regulation Summary,02/02/2018,02/02/2018,20180201.000,03/06/2018 14:19:29,Available,
Regulation Summary,02/03/2018,02/03/2018,20180201.000,03/06/2018 14:19:29,Available,
Regulation Summary,02/04/2018,02/04/2018,20180201.000,03/06/2018 14:19:29,Available,
Regulation Summary,02/05/2018,02/05/2018,20180201.000,03/06/2018 14:19:29,Available,
Regulation Summary,02/06/2018,02/06/2018,20180201.000,03/06/2018 14:19:29,Available,
Regulation Summary,02/07/2018,02/07/2018,20180201.000,03/06/2018 14:19:29,Available,
Regulation Summary,02/08/2018,02/08/2018,20180201.000,03/06/2018 14:19:29,Available,
Regulation Summary,02/09/2018,02/09/2018,20180201.000,03/06/2018 14:19:29,Available,
Regulation Summary,02/10/2018,02/10/2018,20180201.000,03/06/2018 14:19:29,Available,
Regulation Summary,02/11/2018,02/11/2018,20180201.000,03/06/2018 14:19:29,Available,
Regulation Summary,02/12/2018,02/12/2018,20180201.000,03/06/2018 14:19:29,Available,
Regulation Summary,02/13/2018,02/13/2018,20180201.000,03/06/2018 14:19:29,Available,
Regulation Summary,02/14/2018,02/14/2018,20180201.000,03/06/2018 14:19:29,Available,
Regulation Summary,02/15/2018,02/15/2018,20180201.000,03/06/2018 14:19:29,Available,
Regulation Summary,02/16/2018,02/16/2018,20180201.000,03/06/2018 14:19:29,Available,
Regulation Summary,02/17/2018,02/17/2018,20180201.000,03/06/2018 14:19:29,Available,
Regulation Summary,02/18/2018,02/18/2018,20180201.000,03/06/2018 14:19:29,Available,
Regulation Summary,02/19/2018,02/19/2018,20180201.000,03/06/2018 14:19:29,Available,
Regulation Summary,02/20/2018,02/20/2018,20180201.000,03/06/2018 14:19:29,Available,
Regulation Summary,02/21/2018,02/21/2018,20180201.000,03/06/2018 14:19:29,Available,
Regulation Summary,02/22/2018,02/22/2018,20180201.000,03/06/2018 14:19:29,Available,
Regulation Summary,02/23/2018,02/23/2018,20180201.000,03/06/2018 14:19:29,Available,
Regulation Summary,02/23/2018,02/23/2018,20180301.001,03/15/2018 13:22:46,Available,
Regulation Summary,02/24/2018,02/24/2018,20180201.000,03/06/2018 14:19:29,Available,
Regulation Summary,02/25/2018,02/25/2018,20180201.000,03/06/2018 14:19:29,Available,
Regulation Summary,02/26/2018,02/26/2018,20180201.000,03/06/2018 14:19:29,Available,
Regulation Summary,02/27/2018,02/27/2018,20180201.000,03/06/2018 14:19:29,Available,
Regulation Summary,02/28/2018,02/28/2018,20180201.000,03/06/2018 14:19:29,Available,
Residual Metered Load Aggregate Reconciliation Charges,02/01/2018,02/28/2018,20180201.000,03/06/2018 14:19:29,Available,
Schedule 10 Michigan - Ontario PAR Charges,02/01/2018,02/28/2018,20180201.000,03/06/2018 14:19:29,Available,
Schedule 1A Load Reconciliation Charge Summary,02/01/2018,02/28/2018,20180201.000,03/06/2018 14:19:29,Available,
Schedule 9 and 10 Charge Details,02/01/2018,02/01/2018,20180201.000,03/06/2018 14:19:29,Available,
Schedule 9 and 10 Charge Details,02/01/2018,02/01/2018,20180301.002,03/26/2018 00:22:51,Available,
Schedule 9 and 10 Charge Details,02/02/2018,02/02/2018,20180201.000,03/06/2018 14:19:29,Available,
Schedule 9 and 10 Charge Details,02/02/2018,02/02/2018,20180301.002,03/26/2018 00:23:34,Available,
Schedule 9 and 10 Charge Details,02/03/2018,02/03/2018,20180201.000,03/06/2018 14:19:29,Available,
Schedule 9 and 10 Charge Details,02/03/2018,02/03/2018,20180301.002,03/26/2018 00:08:32,Available,
Schedule 9 and 10 Charge Details,02/04/2018,02/04/2018,20180201.000,03/06/2018 14:19:29,Available,
Schedule 9 and 10 Charge Details,02/04/2018,02/04/2018,20180301.002,03/26/2018 00:08:41,Available,
Schedule 9 and 10 Charge Details,02/05/2018,02/05/2018,20180201.000,03/06/2018 14:19:29,Available,
Schedule 9 and 10 Charge Details,02/05/2018,02/05/2018,20180301.002,03/26/2018 00:20:55,Available,
Schedule 9 and 10 Charge Details,02/06/2018,02/06/2018,20180201.000,03/06/2018 14:19:29,Available,
Schedule 9 and 10 Charge Details,02/06/2018,02/06/2018,20180301.002,03/26/2018 00:10:44,Available,
Schedule 9 and 10 Charge Details,02/07/2018,02/07/2018,20180201.000,03/06/2018 14:19:29,Available,
Schedule 9 and 10 Charge Details,02/07/2018,02/07/2018,20180301.002,03/26/2018 00:20:55,Available,
Schedule 9 and 10 Charge Details,02/08/2018,02/08/2018,20180201.000,03/06/2018 14:19:29,Available,
Schedule 9 and 10 Charge Details,02/08/2018,02/08/2018,20180301.002,03/26/2018 00:20:58,Available,
Schedule 9 and 10 Charge Details,02/09/2018,02/09/2018,20180201.000,03/06/2018 14:19:29,Available,
Schedule 9 and 10 Charge Details,02/09/2018,02/09/2018,20180301.002,03/26/2018 00:18:32,Available,
Schedule 9 and 10 Charge Details,02/10/2018,02/10/2018,20180201.000,03/06/2018 14:19:29,Available,
Schedule 9 and 10 Charge Details,02/10/2018,02/10/2018,20180301.002,03/26/2018 00:12:23,Available,
Schedule 9 and 10 Charge Details,02/11/2018,02/11/2018,20180201.000,03/06/2018 14:19:29,Available,
Schedule 9 and 10 Charge Details,02/11/2018,02/11/2018,20180301.002,03/26/2018 00:10:30,Available,
Schedule 9 and 10 Charge Details,02/12/2018,02/12/2018,20180201.000,03/06/2018 14:19:29,Available,
Schedule 9 and 10 Charge Details,02/12/2018,02/12/2018,20180301.002,03/26/2018 00:12:17,Available,
Schedule 9 and 10 Charge Details,02/13/2018,02/13/2018,20180201.000,03/06/2018 14:19:29,Available,
Schedule 9 and 10 Charge Details,02/13/2018,02/13/2018,20180301.002,03/26/2018 00:14:12,Available,
Schedule 9 and 10 Charge Details,02/14/2018,02/14/2018,20180201.000,03/06/2018 14:19:29,Available,
Schedule 9 and 10 Charge Details,02/14/2018,02/14/2018,20180301.002,03/26/2018 00:07:36,Available,
Schedule 9 and 10 Charge Details,02/15/2018,02/15/2018,20180201.000,03/06/2018 14:19:29,Available,
Schedule 9 and 10 Charge Details,02/15/2018,02/15/2018,20180301.002,03/26/2018 00:07:40,Available,
Schedule 9 and 10 Charge Details,02/16/2018,02/16/2018,20180201.000,03/06/2018 14:19:29,Available,
Schedule 9 and 10 Charge Details,02/16/2018,02/16/2018,20180301.002,03/26/2018 00:07:36,Available,
Schedule 9 and 10 Charge Details,02/17/2018,02/17/2018,20180201.000,03/06/2018 14:19:29,Available,
Schedule 9 and 10 Charge Details,02/17/2018,02/17/2018,20180301.002,03/26/2018 00:16:08,Available,
Schedule 9 and 10 Charge Details,02/18/2018,02/18/2018,20180201.000,03/06/2018 14:19:29,Available,
Schedule 9 and 10 Charge Details,02/18/2018,02/18/2018,20180301.002,03/26/2018 00:16:06,Available,
Schedule 9 and 10 Charge Details,02/19/2018,02/19/2018,20180201.000,03/06/2018 14:19:29,Available,
Schedule 9 and 10 Charge Details,02/19/2018,02/19/2018,20180301.002,03/26/2018 00:14:01,Available,
Schedule 9 and 10 Charge Details,02/20/2018,02/20/2018,20180201.000,03/06/2018 14:19:29,Available,
Schedule 9 and 10 Charge Details,02/20/2018,02/20/2018,20180301.002,03/26/2018 00:13:50,Available,
Schedule 9 and 10 Charge Details,02/21/2018,02/21/2018,20180201.000,03/06/2018 14:19:29,Available,
Schedule 9 and 10 Charge Details,02/21/2018,02/21/2018,20180301.002,03/26/2018 00:13:49,Available,
Schedule 9 and 10 Charge Details,02/22/2018,02/22/2018,20180201.000,03/06/2018 14:19:29,Available,
Schedule 9 and 10 Charge Details,02/22/2018,02/22/2018,20180301.002,03/26/2018 00:13:56,Available,
Schedule 9 and 10 Charge Details,02/23/2018,02/23/2018,20180201.000,03/06/2018 14:19:29,Available,
Schedule 9 and 10 Charge Details,02/23/2018,02/23/2018,20180301.002,03/26/2018 00:11:32,Available,
Schedule 9 and 10 Charge Details,02/24/2018,02/24/2018,20180201.000,03/06/2018 14:19:29,Available,
Schedule 9 and 10 Charge Details,02/24/2018,02/24/2018,20180301.002,03/26/2018 00:11:32,Available,
Schedule 9 and 10 Charge Details,02/25/2018,02/25/2018,20180201.000,03/06/2018 14:19:29,Available,
Schedule 9 and 10 Charge Details,02/25/2018,02/25/2018,20180301.002,03/26/2018 00:11:33,Available,
Schedule 9 and 10 Charge Details,02/26/2018,02/26/2018,20180201.000,03/06/2018 14:19:29,Available,
Schedule 9 and 10 Charge Details,02/26/2018,02/26/2018,20180301.002,03/26/2018 00:09:34,Available,
Schedule 9 and 10 Charge Details,02/27/2018,02/27/2018,20180201.000,03/06/2018 14:19:29,Available,
Schedule 9 and 10 Charge Details,02/27/2018,02/27/2018,20180301.002,03/26/2018 00:09:35,Available,
Schedule 9 and 10 Charge Details,02/28/2018,02/28/2018,20180201.000,03/06/2018 14:19:29,Available,
Schedule 9 and 10 Charge Details,02/28/2018,02/28/2018,20180301.002,03/26/2018 00:09:31,Available,
Schedule 9 and 10 Load Reconciliation Charge Summary,02/01/2018,02/28/2018,20180201.000,03/06/2018 14:19:29,Available,
Spot Market Energy Charge Summary,02/01/2018,02/01/2018,20180201.000,03/06/2018 14:19:29,Available,
Spot Market Energy Charge Summary,02/02/2018,02/02/2018,20180201.000,03/06/2018 14:19:29,Available,
Spot Market Energy Charge Summary,02/03/2018,02/03/2018,20180201.000,03/06/2018 14:19:29,Available,
Spot Market Energy Charge Summary,02/04/2018,02/04/2018,20180201.000,03/06/2018 14:19:29,Available,
Spot Market Energy Charge Summary,02/05/2018,02/05/2018,20180201.000,03/06/2018 14:19:29,Available,
Spot Market Energy Charge Summary,02/06/2018,02/06/2018,20180201.000,03/06/2018 14:19:29,Available,
Spot Market Energy Charge Summary,02/07/2018,02/07/2018,20180201.000,03/06/2018 14:19:29,Available,
Spot Market Energy Charge Summary,02/08/2018,02/08/2018,20180201.000,03/06/2018 14:19:29,Available,
Spot Market Energy Charge Summary,02/09/2018,02/09/2018,20180201.000,03/06/2018 14:19:29,Available,
Spot Market Energy Charge Summary,02/10/2018,02/10/2018,20180201.000,03/06/2018 14:19:29,Available,
Spot Market Energy Charge Summary,02/11/2018,02/11/2018,20180201.000,03/06/2018 14:19:29,Available,
Spot Market Energy Charge Summary,02/12/2018,02/12/2018,20180201.000,03/06/2018 14:19:29,Available,
Spot Market Energy Charge Summary,02/13/2018,02/13/2018,20180201.000,03/06/2018 14:19:29,Available,
Spot Market Energy Charge Summary,02/14/2018,02/14/2018,20180201.000,03/06/2018 14:19:29,Available,
Spot Market Energy Charge Summary,02/15/2018,02/15/2018,20180201.000,03/06/2018 14:19:29,Available,
Spot Market Energy Charge Summary,02/16/2018,02/16/2018,20180201.000,03/06/2018 14:19:29,Available,
Spot Market Energy Charge Summary,02/17/2018,02/17/2018,20180201.000,03/06/2018 14:19:29,Available,
Spot Market Energy Charge Summary,02/18/2018,02/18/2018,20180201.000,03/06/2018 14:19:29,Available,
Spot Market Energy Charge Summary,02/19/2018,02/19/2018,20180201.000,03/06/2018 14:19:29,Available,
Spot Market Energy Charge Summary,02/20/2018,02/20/2018,20180201.000,03/06/2018 14:19:29,Available,
Spot Market Energy Charge Summary,02/21/2018,02/21/2018,20180201.000,03/06/2018 14:19:29,Available,
Spot Market Energy Charge Summary,02/22/2018,02/22/2018,20180201.000,03/06/2018 14:19:29,Available,
Spot Market Energy Charge Summary,02/23/2018,02/23/2018,20180201.000,03/06/2018 14:19:29,Available,
Spot Market Energy Charge Summary,02/23/2018,02/23/2018,20180301.001,03/15/2018 13:10:21,Available,
Spot Market Energy Charge Summary,02/24/2018,02/24/2018,20180201.000,03/06/2018 14:19:29,Available,
Spot Market Energy Charge Summary,02/25/2018,02/25/2018,20180201.000,03/06/2018 14:19:29,Available,
Spot Market Energy Charge Summary,02/26/2018,02/26/2018,20180201.000,03/06/2018 14:19:29,Available,
Spot Market Energy Charge Summary,02/27/2018,02/27/2018,20180201.000,03/06/2018 14:19:29,Available,
Spot Market Energy Charge Summary,02/28/2018,02/28/2018,20180201.000,03/06/2018 14:19:29,Available,
Synchronized Reserve Credit Summary,02/01/2018,02/01/2018,20180201.000,03/06/2018 14:19:29,Available,
Synchronized Reserve Credit Summary,02/02/2018,02/02/2018,20180201.000,03/06/2018 14:19:29,Available,
Synchronized Reserve Credit Summary,02/03/2018,02/03/2018,20180201.000,03/06/2018 14:19:29,Available,
Synchronized Reserve Credit Summary,02/04/2018,02/04/2018,20180201.000,03/06/2018 14:19:29,Available,
Synchronized Reserve Credit Summary,02/05/2018,02/05/2018,20180201.000,03/06/2018 14:19:29,Available,
Synchronized Reserve Credit Summary,02/06/2018,02/06/2018,20180201.000,03/06/2018 14:19:29,Available,
Synchronized Reserve Credit Summary,02/07/2018,02/07/2018,20180201.000,03/06/2018 14:19:29,Available,
Synchronized Reserve Credit Summary,02/08/2018,02/08/2018,20180201.000,03/06/2018 14:19:29,Available,
Synchronized Reserve Credit Summary,02/09/2018,02/09/2018,20180201.000,03/06/2018 14:19:29,Available,
Synchronized Reserve Credit Summary,02/10/2018,02/10/2018,20180201.000,03/06/2018 14:19:29,Available,
Synchronized Reserve Credit Summary,02/11/2018,02/11/2018,20180201.000,03/06/2018 14:19:29,Available,
Synchronized Reserve Credit Summary,02/12/2018,02/12/2018,20180201.000,03/06/2018 14:19:29,Available,
Synchronized Reserve Credit Summary,02/13/2018,02/13/2018,20180201.000,03/06/2018 14:19:29,Available,
Synchronized Reserve Credit Summary,02/14/2018,02/14/2018,20180201.000,03/06/2018 14:19:29,Available,
Synchronized Reserve Credit Summary,02/15/2018,02/15/2018,20180201.000,03/06/2018 14:19:29,Available,
Synchronized Reserve Credit Summary,02/16/2018,02/16/2018,20180201.000,03/06/2018 14:19:29,Available,
Synchronized Reserve Credit Summary,02/17/2018,02/17/2018,20180201.000,03/06/2018 14:19:29,Available,
Synchronized Reserve Credit Summary,02/18/2018,02/18/2018,20180201.000,03/06/2018 14:19:29,Available,
Synchronized Reserve Credit Summary,02/19/2018,02/19/2018,20180201.000,03/06/2018 14:19:29,Available,
Synchronized Reserve Credit Summary,02/20/2018,02/20/2018,20180201.000,03/06/2018 14:19:29,Available,
Synchronized Reserve Credit Summary,02/21/2018,02/21/2018,20180201.000,03/06/2018 14:19:29,Available,
Synchronized Reserve Credit Summary,02/22/2018,02/22/2018,20180201.000,03/06/2018 14:19:29,Available,
Synchronized Reserve Credit Summary,02/23/2018,02/23/2018,20180201.000,03/06/2018 14:19:29,Available,
Synchronized Reserve Credit Summary,02/23/2018,02/23/2018,20180301.001,03/15/2018 13:31:10,Available,
Synchronized Reserve Credit Summary,02/24/2018,02/24/2018,20180201.000,03/06/2018 14:19:29,Available,
Synchronized Reserve Credit Summary,02/25/2018,02/25/2018,20180201.000,03/06/2018 14:19:29,Available,
Synchronized Reserve Credit Summary,02/26/2018,02/26/2018,20180201.000,03/06/2018 14:19:29,Available,
Synchronized Reserve Credit Summary,02/27/2018,02/27/2018,20180201.000,03/06/2018 14:19:29,Available,
Synchronized Reserve Credit Summary,02/28/2018,02/28/2018,20180201.000,03/06/2018 14:19:29,Available,
Synchronized Reserve Load Reconciliation Charge Summary,02/01/2018,02/28/2018,20180201.000,03/06/2018 14:19:29,Available,
Synchronized Reserve Obligation Details,02/01/2018,02/01/2018,20180201.000,03/06/2018 14:19:29,Available,
Synchronized Reserve Obligation Details,02/02/2018,02/02/2018,20180201.000,03/06/2018 14:19:29,Available,
Synchronized Reserve Obligation Details,02/03/2018,02/03/2018,20180201.000,03/06/2018 14:19:29,Available,
Synchronized Reserve Obligation Details,02/04/2018,02/04/2018,20180201.000,03/06/2018 14:19:29,Available,
Synchronized Reserve Obligation Details,02/05/2018,02/05/2018,20180201.000,03/06/2018 14:19:29,Available,
Synchronized Reserve Obligation Details,02/06/2018,02/06/2018,20180201.000,03/06/2018 14:19:29,Available,
Synchronized Reserve Obligation Details,02/07/2018,02/07/2018,20180201.000,03/06/2018 14:19:29,Available,
Synchronized Reserve Obligation Details,02/08/2018,02/08/2018,20180201.000,03/06/2018 14:19:29,Available,
Synchronized Reserve Obligation Details,02/09/2018,02/09/2018,20180201.000,03/06/2018 14:19:29,Available,
Synchronized Reserve Obligation Details,02/10/2018,02/10/2018,20180201.000,03/06/2018 14:19:29,Available,
Synchronized Reserve Obligation Details,02/11/2018,02/11/2018,20180201.000,03/06/2018 14:19:29,Available,
Synchronized Reserve Obligation Details,02/12/2018,02/12/2018,20180201.000,03/06/2018 14:19:29,Available,
Synchronized Reserve Obligation Details,02/13/2018,02/13/2018,20180201.000,03/06/2018 14:19:29,Available,
Synchronized Reserve Obligation Details,02/14/2018,02/14/2018,20180201.000,03/06/2018 14:19:29,Available,
Synchronized Reserve Obligation Details,02/15/2018,02/15/2018,20180201.000,03/06/2018 14:19:29,Available,
Synchronized Reserve Obligation Details,02/16/2018,02/16/2018,20180201.000,03/06/2018 14:19:29,Available,
Synchronized Reserve Obligation Details,02/17/2018,02/17/2018,20180201.000,03/06/2018 14:19:29,Available,
Synchronized Reserve Obligation Details,02/18/2018,02/18/2018,20180201.000,03/06/2018 14:19:29,Available,
Synchronized Reserve Obligation Details,02/19/2018,02/19/2018,20180201.000,03/06/2018 14:19:29,Available,
Synchronized Reserve Obligation Details,02/20/2018,02/20/2018,20180201.000,03/06/2018 14:19:29,Available,
Synchronized Reserve Obligation Details,02/21/2018,02/21/2018,20180201.000,03/06/2018 14:19:29,Available,
Synchronized Reserve Obligation Details,02/22/2018,02/22/2018,20180201.000,03/06/2018 14:19:29,Available,
Synchronized Reserve Obligation Details,02/23/2018,02/23/2018,20180201.000,03/06/2018 14:19:29,Available,
Synchronized Reserve Obligation Details,02/23/2018,02/23/2018,20180301.001,03/15/2018 13:33:35,Available,
Synchronized Reserve Obligation Details,02/24/2018,02/24/2018,20180201.000,03/06/2018 14:19:29,Available,
Synchronized Reserve Obligation Details,02/25/2018,02/25/2018,20180201.000,03/06/2018 14:19:29,Available,
Synchronized Reserve Obligation Details,02/26/2018,02/26/2018,20180201.000,03/06/2018 14:19:29,Available,
Synchronized Reserve Obligation Details,02/27/2018,02/27/2018,20180201.000,03/06/2018 14:19:29,Available,
Synchronized Reserve Obligation Details,02/28/2018,02/28/2018,20180201.000,03/06/2018 14:19:29,Available,
Synchronized Reserve Tier 1 Charge Summary,02/01/2018,02/01/2018,20180201.000,03/06/2018 14:19:29,Available,
Synchronized Reserve Tier 1 Charge Summary,02/02/2018,02/02/2018,20180201.000,03/06/2018 14:19:29,Available,
Synchronized Reserve Tier 1 Charge Summary,02/03/2018,02/03/2018,20180201.000,03/06/2018 14:19:29,Available,
Synchronized Reserve Tier 1 Charge Summary,02/04/2018,02/04/2018,20180201.000,03/06/2018 14:19:29,Available,
Synchronized Reserve Tier 1 Charge Summary,02/05/2018,02/05/2018,20180201.000,03/06/2018 14:19:29,Available,
Synchronized Reserve Tier 1 Charge Summary,02/06/2018,02/06/2018,20180201.000,03/06/2018 14:19:29,Available,
Synchronized Reserve Tier 1 Charge Summary,02/07/2018,02/07/2018,20180201.000,03/06/2018 14:19:29,Available,
Synchronized Reserve Tier 1 Charge Summary,02/08/2018,02/08/2018,20180201.000,03/06/2018 14:19:29,Available,
Synchronized Reserve Tier 1 Charge Summary,02/09/2018,02/09/2018,20180201.000,03/06/2018 14:19:29,Available,
Synchronized Reserve Tier 1 Charge Summary,02/10/2018,02/10/2018,20180201.000,03/06/2018 14:19:29,Available,
Synchronized Reserve Tier 1 Charge Summary,02/11/2018,02/11/2018,20180201.000,03/06/2018 14:19:29,Available,
Synchronized Reserve Tier 1 Charge Summary,02/12/2018,02/12/2018,20180201.000,03/06/2018 14:19:29,Available,
Synchronized Reserve Tier 1 Charge Summary,02/13/2018,02/13/2018,20180201.000,03/06/2018 14:19:29,Available,
Synchronized Reserve Tier 1 Charge Summary,02/14/2018,02/14/2018,20180201.000,03/06/2018 14:19:29,Available,
Synchronized Reserve Tier 1 Charge Summary,02/15/2018,02/15/2018,20180201.000,03/06/2018 14:19:29,Available,
