Spot Market Energy Charge Summary
Customer Account:,Tidal Energy Marketing Inc.,Report Creation Timestamp (EPT):,03/26/2018 12:00:27 PM
Start Date:,02/01/2018,End Date:,02/28/2018
4000.01,4000.02,4000.05,4000.06,3000.28,3000.01,1200.01,3000.29,3000.30,3000.02,1205.01,4000.07
Customer ID,Customer Code,EPT Hour Ending,GMT Hour Ending,DA Net Interchange (MWh),DA PJM Energy Price ($/MWh),DA Spot Market Energy Charge ($),RT Net Interchange (MWh),Bal Net Interchange (MWh),RT PJM Energy Price ($/MWh),Bal Spot Market Energy Charge ($),Version
38738,TIDALE,02/04/2018 10,02/04/2018 15,-25.000,27.99,-699.75,-35.000,-10.000,25.49,-254.90,20180201.000
38738,TIDALE,02/04/2018 11,02/04/2018 16,.000,27.13,.00,-35.000,-35.000,27.57,-964.95,20180201.000
38738,TIDALE,02/04/2018 12,02/04/2018 17,.000,26.45,.00,-35.000,-35.000,26.55,-929.25,20180201.000
38738,TIDALE,02/04/2018 13,02/04/2018 18,-25.000,26.41,-660.25,-35.000,-10.000,26.78,-267.80,20180201.000
38738,TIDALE,02/04/2018 14,02/04/2018 19,-25.000,25.76,-644.00,-35.000,-10.000,28.26,-282.60,20180201.000
38738,TIDALE,02/04/2018 15,02/04/2018 20,-25.000,25.54,-638.50,-35.000,-10.000,28.10,-281.00,20180201.000
38738,TIDALE,02/04/2018 16,02/04/2018 21,-25.000,25.45,-636.25,-35.000,-10.000,28.60,-286.00,20180201.000
38738,TIDALE,02/04/2018 17,02/04/2018 22,-25.000,26.24,-656.00,-35.000,-10.000,27.80,-278.00,20180201.000
38738,TIDALE,02/04/2018 18,02/04/2018 23,-25.000,31.38,-784.50,-35.000,-10.000,32.71,-327.10,20180201.000
38738,TIDALE,02/04/2018 19,02/05/2018 00,.000,30.58,.00,-35.000,-35.000,29.00,-1015.00,20180201.000
38738,TIDALE,02/04/2018 20,02/05/2018 01,.000,28.65,.00,-35.000,-35.000,24.49,-857.15,20180201.000
38738,TIDALE,02/04/2018 21,02/05/2018 02,-25.000,28.58,-714.50,-35.000,-10.000,24.94,-249.40,20180201.000
38738,TIDALE,02/04/2018 22,02/05/2018 03,-25.000,27.02,-675.50,-35.000,-10.000,23.90,-239.00,20180201.000
38738,TIDALE,02/04/2018 23,02/05/2018 04,-25.000,25.53,-638.25,-35.000,-10.000,23.67,-236.70,20180201.000
38738,TIDALE,02/04/2018 24,02/05/2018 05,-25.000,24.19,-604.75,-35.000,-10.000,23.43,-234.30,20180201.000
38738,TIDALE,02/05/2018 01,02/05/2018 06,-35.000,23.81,-833.35,-70.000,-35.000,23.05,-806.75,20180201.000
38738,TIDALE,02/05/2018 02,02/05/2018 07,-35.000,23.65,-827.75,-70.000,-35.000,21.58,-755.30,20180201.000
